Frame Number,POSIX Timestamp,Detected Objects,Latitude,Longitude
7519,"1,739,322,570,659,400","[-4.015625, 17.7890625, -2.0703125, 0.0, 19.54242509439325], [-4.6484375, 17.9921875, -0.78125, 0.0, 19.084850188786497], [-4.7109375, 18.2421875, 0.1171875, 0.0, 16.434526764861875], [-3.8515625, 16.7890625, -3.6796875, -0.26, 16.127838567197355], [-4.015625, 17.8515625, -1.375, -0.26, 17.781512503836435], [-4.0703125, 18.078125, -1.5234375, -0.26, 16.812412373755873], [-3.796875, 16.4921875, -3.9296875, -0.13, 16.127838567197355], [-3.8515625, 16.6796875, -4.171875, -0.13, 17.24275869600789], [-3.9609375, 16.53125, -6.234375, -0.13, 17.24275869600789], [-4.015625, 17.8203125, -1.7734375, -0.13, 20.827853703164504], [-4.6484375, 17.9453125, -1.5, -0.13, 20.043213737826427]","36,899,151","27,290,699"
7518,"1,739,322,570,609,400","[-3.3984375, 17.7578125, 0.9296875, 0.0, 19.294189257142925], [-4.015625, 17.8828125, -0.96875, 0.0, 19.77723605288848], [-3.8515625, 17.140625, -1.3125, -0.26, 14.771212547196624], [-3.3515625, 17.546875, -0.140625, -0.26, 15.185139398778876], [-3.3984375, 17.734375, -1.3046875, -0.26, 18.573324964312686], [-4.015625, 17.6796875, -2.84375, -0.26, 19.77723605288848], [-3.484375, 18.03125, -2.9296875, -0.26, 17.323937598229687], [-3.796875, 16.890625, -1.421875, -0.13, 16.901960800285135], [-3.8515625, 17.1640625, -0.9375, -0.13, 18.129133566428553], [-3.3515625, 17.53125, 0.6953125, -0.13, 18.06179973983887], [-3.3984375, 17.78125, -0.2734375, -0.13, 21.271047983648078], [-4.015625, 17.7734375, -2.1875, -0.13, 22.25309281725863], [-4.0703125, 16.7421875, -7.0, -0.13, 18.750612633917]","36,899,151","27,290,699"
7513,"1,739,322,570,359,400","[-3.3984375, 17.7890625, 0.0390625, -0.26, 17.323937598229687], [-4.015625, 17.875, -1.0703125, -0.26, 17.781512503836435], [-3.3984375, 17.78125, 0.3984375, -0.13, 18.19543935541869], [-4.015625, 17.90625, -0.125, -0.13, 17.558748556724915]","36,899,151","27,290,699"
7512,"1,739,322,570,309,400","[-4.46875, 17.296875, 0.1484375, 0.0, 17.075701760979364], [-3.3984375, 17.7734375, -0.6796875, 0.0, 17.24275869600789], [-3.4375, 17.8984375, -2.1484375, 0.0, 18.325089127062363], [-3.484375, 18.1171875, -2.34375, 0.0, 17.85329835010767], [-4.0703125, 18.09375, -1.421875, 0.13, 15.314789170422552], [-2.828125, 17.6484375, -2.875, -0.26, 15.68201724066995], [-2.8671875, 17.5625, -4.46875, -0.26, 17.403626894942438], [-2.328125, 17.953125, -4.2421875, -0.26, 15.910646070264992], [-3.90625, 17.4296875, 0.296875, -0.13, 17.075701760979364], [-3.3984375, 17.6875, -1.8359375, -0.13, 18.260748027008265], [-2.8671875, 17.71875, -3.828125, -0.13, 19.138138523837167], [-2.90625, 17.921875, -4.03125, -0.13, 17.558748556724915]","36,899,151","27,290,699"
7511,"1,739,322,570,259,400","[-4.0703125, 17.921875, -2.84375, 0.0, 15.563025007672874]","36,899,151","27,290,699"
7510,"1,739,322,570,209,400","[-4.0703125, 17.921875, -2.84375, 0.0, 15.563025007672874]","36,899,151","27,290,699"
7525,"1,739,322,570,959,400",[],"36,899,151","27,290,699"
7524,"1,739,322,570,909,400","[-2.8671875, 17.3515625, -5.2421875, 0.0, 17.92391689498254], [-2.8671875, 18.1171875, 0.5390625, -0.13, 18.45098040014257]","36,899,151","27,290,699"
7523,"1,739,322,570,859,400","[-3.3515625, 17.3203125, 2.8203125, 0.0, 15.910646070264992], [-2.8671875, 18.046875, -1.6953125, -0.26, 17.708520116421443], [-2.75, 17.359375, 1.203125, -0.13, 17.16003343634799], [-3.3515625, 17.40625, 2.1875, -0.13, 16.901960800285135], [-2.8671875, 18.09375, 1.125, -0.13, 19.731278535996985]","36,899,151","27,290,699"
7522,"1,739,322,570,809,400","[-4.015625, 16.53125, -6.8828125, 0.0, 16.532125137753436], [-2.75, 17.0703125, -3.359375, -0.13, 16.232492903979004], [-2.7890625, 17.640625, -0.234375, -0.13, 17.781512503836435], [-2.828125, 17.8671875, -0.6875, -0.13, 18.45098040014257]","36,899,151","27,290,699"
7541,"1,739,322,571,759,400","[-3.3984375, 17.78125, 0.2734375, 0.0, 16.62757831681574], [-4.34375, 16.453125, -3.5078125, -0.13, 16.334684555795864], [-2.234375, 17.4375, 3.171875, -0.13, 16.232492903979004]","36,899,151","27,290,699"
7540,"1,739,322,571,709,400","[-3.3984375, 17.78125, 0.2734375, 0.0, 16.62757831681574], [-4.34375, 16.453125, -3.5078125, -0.13, 16.334684555795864], [-2.234375, 17.4375, 3.171875, -0.13, 16.232492903979004]","36,899,151","27,290,699"
7539,"1,739,322,571,659,400","[-3.90625, 17.09375, 3.3984375, 0.0, 16.812412373755873], [-3.9609375, 17.53125, 2.171875, 0.0, 18.129133566428553], [-3.3515625, 17.171875, 3.6171875, -0.13, 17.24275869600789], [-3.9609375, 17.5078125, 2.359375, -0.13, 17.92391689498254]","36,899,151","27,290,699"
7538,"1,739,322,571,609,400","[-3.3984375, 16.859375, -5.671875, 0.0, 15.563025007672874], [-3.3515625, 17.25, -3.2265625, -0.39, 15.440680443502757], [-3.3984375, 17.4609375, -3.375, -0.39, 18.325089127062363], [-3.4375, 17.6484375, -3.671875, -0.39, 16.62757831681574], [-4.46875, 16.875, -3.78125, -0.26, 16.901960800285135], [-3.3984375, 17.6484375, -2.203125, -0.26, 20.293837776852097], [-4.015625, 17.5703125, -3.4609375, -0.26, 18.388490907372553], [-4.5234375, 17.296875, -2.875, -0.13, 17.708520116421443], [-4.015625, 17.109375, -5.28125, -0.13, 16.334684555795864]","36,899,151","27,290,699"
