Frame Number;POSIX Timestamp;Detected Objects;Latitude;Longitude
5836;1.738.595.780.538.430;"[-3.0915400981903076, 18.079561233520508, -7.41970157623291, -0.29988202452659607, 14.600000000000001]";36620911;27846420
5835;1.738.595.780.488.430;[];36620911;27846420
5834;1.738.595.780.438.430;"[-4.435024261474609, 19.438005447387695, -3.680447578430176, -0.1999213546514511, 15.9]";36620911;27846420
5845;1.738.595.780.988.430;"[-4.824329376220703, 16.758413314819336, -8.26243782043457, -0.09996067732572556, 14.600000000000001]";36620911;27846420
5829;1.738.595.780.188.430;[];36620911;27846420
5828;1.738.595.780.138.430;[];36620911;27846420
5844;1.738.595.780.938.430;[];36620911;27846420
5827;1.738.595.780.088.430;[];36620911;27846420
5857;1.738.595.781.588.430;"[-5.007531642913818, 18.6165714263916, -5.436344146728516, -0.1999213546514511, 15.8]";36620911;27846426
5847;1.738.595.781.088.430;"[-5.427370548248291, 16.004140853881836, -9.316521644592285, -0.09996067732572556, 13.200000000000001]";36620911;27846426
5846;1.738.595.781.038.430;"[-4.381590366363525, 18.766834259033203, -5.460177898406982, -0.1999213546514511, 15.5]";36620911;27846426
5848;1.738.595.781.138.430;[];36620911;27846426
5852;1.738.595.781.338.430;"[-4.461740970611572, 19.424152374267578, -4.337466716766357, -0.1999213546514511, 12.700000000000001], [-5.007531642913818, 18.839033126831055, -4.60667085647583, -0.09996067732572556, 18.7]";36620911;27846426
5851;1.738.595.781.288.430;"[-5.007531642913818, 18.472854614257812, -5.906285762786865, -0.1999213546514511, 15.9]";36620911;27846426
5850;1.738.595.781.238.430;[];36620911;27846426
5849;1.738.595.781.188.430;[];36620911;27846426
5864;1.738.595.781.938.430;[];36620911;27846426
5863;1.738.595.781.888.430;"[-4.9769978523254395, 18.651386260986328, -4.866563320159912, -0.09996067732572556, 20.3]";36620911;27846426
5862;1.738.595.781.838.430;"[-5.007531642913818, 19.234115600585938, -2.485827922821045, -0.3998427093029022, 18.900000000000002], [-3.0342893600463867, 18.683364868164062, -4.340518474578857, -0.29988202452659607, 12.200000000000001]";36620911;27846426
5861;1.738.595.781.788.430;"[-3.6411473751068115, 18.31026840209961, -5.347079753875732, -0.29988202452659607, 12.4], [-5.007531642913818, 19.280244827270508, -2.098271131515503, -0.29988202452659607, 15.600000000000001], [-4.9769978523254395, 18.090791702270508, -6.6543869972229, -0.09996067732572556, 14.9]";36620911;27846426
5853;1.738.595.781.388.430;"[-4.381590366363525, 18.940187454223633, -4.824615955352783, -0.29988202452659607, 15.0]";36620911;27846426
5856;1.738.595.781.538.430;[];36620911;27846426
5855;1.738.595.781.488.430;[];36620911;27846426
5858;1.738.595.781.638.430;"[-3.6640472412109375, 17.9410343170166, -6.824044704437256, -0.29988202452659607, 13.200000000000001], [-5.599122524261475, 18.503690719604492, -4.7530436515808105, -0.1999213546514511, 14.700000000000001]";36620911;27846426
5854;1.738.595.781.438.430;[];36620911;27846426
5865;1.738.595.781.988.430;[];36620911;27846426
5860;1.738.595.781.738.430;[];36620911;27846426
5859;1.738.595.781.688.430;"[-4.381590366363525, 19.256729125976562, -3.344552993774414, -0.29988202452659607, 16.6]";36620911;27846426
5876;1.738.595.782.538.430;"[-4.915930271148682, 18.33258819580078, -5.139237880706787, -0.29988202452659607, 19.0]";36620911;27846430
5872;1.738.595.782.338.430;"[-4.354873180389404, 18.90974998474121, -4.447980880737305, -0.29988202452659607, 14.700000000000001]";36620911;27846430
5874;1.738.595.782.438.430;"[-4.9464640617370605, 18.346927642822266, -5.513876438140869, -0.29988202452659607, 17.6]";36620911;27846430
5875;1.738.595.782.488.430;"[-4.9464640617370605, 18.93268394470215, -2.9267914295196533, -0.1999213546514511, 18.2]";36620911;27846430
5870;1.738.595.782.238.430;"[-4.9464640617370605, 18.946178436279297, -2.8381154537200928, -0.3998427093029022, 18.400000000000002]";36620911;27846430
5871;1.738.595.782.288.430;"[-4.9464640617370605, 18.253896713256836, -5.814456462860107, -0.4998033940792084, 16.7]";36620911;27846430
5869;1.738.595.782.188.430;"[-4.9769978523254395, 18.719615936279297, -4.597128868103027, -0.3998427093029022, 18.2]";36620911;27846430
5873;1.738.595.782.388.430;"[-4.915930271148682, 18.277645111083984, -5.331343650817871, -0.3998427093029022, 16.3]";36620911;27846430
5885;1.738.595.782.988.430;[];36620911;27846430
5878;1.738.595.782.638.430;"[-4.915930271148682, 17.03359031677246, -8.506016731262207, -0.1999213546514511, 14.0]";36620911;27846430
5879;1.738.595.782.688.430;"[-4.915930271148682, 18.478349685668945, -4.58760404586792, -0.09996067732572556, 18.3], [-4.9464640617370605, 18.061044692993164, -6.388367176055908, -0.09996067732572556, 18.7]";36620911;27846430
5880;1.738.595.782.738.430;[];36620911;27846430
5881;1.738.595.782.788.430;[];36620911;27846430
5882;1.738.595.782.838.430;"[-4.915930271148682, 17.65559959411621, -7.125681400299072, -0.29988202452659607, 21.200000000000003]";36620911;27846430
5883;1.738.595.782.888.430;"[-5.289968490600586, 16.20952796936035, -7.939615726470947, 0.1999213546514511, 13.0], [-4.885396480560303, 17.839815139770508, -6.3045573234558105, -0.09996067732572556, 13.5]";36620911;27846430
5884;1.738.595.782.938.430;"[-4.885396480560303, 18.233367919921875, -5.054779529571533, -0.1999213546514511, 22.1]";36620911;27846430
5877;1.738.595.782.588.430;"[-4.9464640617370605, 18.748056411743164, -3.939924478530884, -0.1999213546514511, 15.0]";36620911;27846430
5866;1.738.595.782.038.430;[];36620911;27846430
5868;1.738.595.782.138.430;"[-4.9769978523254395, 18.753782272338867, -4.4557013511657715, -0.3998427093029022, 20.5], [-4.9464640617370605, 18.283164978027344, -5.721755027770996, -0.09996067732572556, 21.3]";36620911;27846430
5867;1.738.595.782.088.430;"[-4.9769978523254395, 19.114990234375, -2.4849023818969727, -0.29988202452659607, 17.7]";36620911;27846430
5891;1.738.595.783.288.430;[];36620911;27846430
5886;1.738.595.783.038.430;"[-4.885396480560303, 18.187957763671875, -5.21580696105957, -0.1999213546514511, 23.5]";36620911;27846430
5888;1.738.595.783.138.430;"[-4.885396480560303, 18.21580696105957, -5.117696762084961, -0.29988202452659607, 18.0]";36620911;27846430
5887;1.738.595.783.088.430;[];36620911;27846430
5905;1.738.595.783.988.430;[];36620911;27846430
5902;1.738.595.783.838.430;[];36620911;27846430
5903;1.738.595.783.888.430;[];36620911;27846430
5904;1.738.595.783.938.430;"[-4.824329376220703, 17.820905685424805, -5.614946365356445, -0.1999213546514511, 18.900000000000002]";36620911;27846430
5901;1.738.595.783.788.430;[];36620911;27846430
5898;1.738.595.783.638.430;[];36620911;27846430
5899;1.738.595.783.688.430;[];36620911;27846430
5900;1.738.595.783.738.430;[];36620911;27846430
5896;1.738.595.783.538.430;[];36620911;27846430
5895;1.738.595.783.488.430;[];36620911;27846430
5894;1.738.595.783.438.430;"[-4.885396480560303, 18.429790496826172, -4.283605098724365, -0.3998427093029022, 20.5]";36620911;27846430
5897;1.738.595.783.588.430;"[-5.461720943450928, 17.54769515991211, -6.274003028869629, -0.1999213546514511, 17.1]";36620911;27846430
5893;1.738.595.783.388.430;[];36620911;27846430
5890;1.738.595.783.238.430;"[-4.854863166809082, 17.93181037902832, -5.656464576721191, -0.29988202452659607, 14.3]";36620911;27846430
5892;1.738.595.783.338.430;"[-4.854863166809082, 17.690019607543945, -6.372494697570801, -0.3998427093029022, 16.7]";36620911;27846430
5889;1.738.595.783.188.430;[];36620911;27846430
5924;1.738.595.784.938.430;[];36620911;27846434
5923;1.738.595.784.888.430;"[-4.732728004455566, 17.52269172668457, -5.379220008850098, -0.29988202452659607, 15.3]";36620911;27846434
5922;1.738.595.784.838.430;[];36620911;27846434
5921;1.738.595.784.788.430;[];36620911;27846434
5920;1.738.595.784.738.430;"[-4.763261795043945, 16.74645233154297, -7.738620758056641, -0.29988202452659607, 18.5]";36620911;27846434
5919;1.738.595.784.688.430;[];36620911;27846434
5918;1.738.595.784.638.430;[];36620911;27846434
5917;1.738.595.784.588.430;"[-4.763261795043945, 18.15269660949707, -3.2877888679504395, -0.1999213546514511, 16.5]";36620911;27846434
5916;1.738.595.784.538.430;"[-4.763261795043945, 17.22565269470215, -6.603549480438232, -0.29988202452659607, 18.900000000000002]";36620911;27846434
5915;1.738.595.784.488.430;"[-4.763261795043945, 18.13515281677246, -3.383220911026001, -0.29988202452659607, 16.2]";36620911;27846434
5914;1.738.595.784.438.430;[];36620911;27846434
5913;1.738.595.784.388.430;"[-4.763261795043945, 17.948259353637695, -4.264963150024414, -0.29988202452659607, 14.700000000000001]";36620911;27846434
5912;1.738.595.784.338.430;[];36620911;27846434
5907;1.738.595.784.088.430;[];36620911;27846434
5906;1.738.595.784.038.430;"[-5.427370548248291, 17.527469635009766, -5.976443767547607, -0.3998427093029022, 16.5]";36620911;27846434
5908;1.738.595.784.138.430;[];36620911;27846434
5925;1.738.595.784.988.430;[];36620911;27846434
5911;1.738.595.784.288.430;[];36620911;27846434
5910;1.738.595.784.238.430;[];36620911;27846434
5909;1.738.595.784.188.430;[];36620911;27846434
5936;1.738.595.785.538.430;[];36620911;27846434
5940;1.738.595.785.738.430;"[-5.289968490600586, 17.84050750732422, -2.7390878200531006, -0.29988202452659607, 15.600000000000001]";36620911;27846434
5938;1.738.595.785.638.430;[];36620911;27846434
5939;1.738.595.785.688.430;[];36620911;27846434
5933;1.738.595.785.388.430;[];36620911;27846434
5932;1.738.595.785.338.430;[];36620911;27846434
5930;1.738.595.785.238.430;[];36620911;27846434
5931;1.738.595.785.288.430;[];36620911;27846434
5929;1.738.595.785.188.430;[];36620911;27846434
5935;1.738.595.785.488.430;[];36620911;27846434
5934;1.738.595.785.438.430;[];36620911;27846434
5937;1.738.595.785.588.430;[];36620911;27846434
5944;1.738.595.785.938.430;[];36620911;27846434
5943;1.738.595.785.888.430;[];36620911;27846434
5942;1.738.595.785.838.430;[];36620911;27846434
5941;1.738.595.785.788.430;[];36620911;27846434
5945;1.738.595.785.988.430;"[-5.289968490600586, 17.8531551361084, -2.6554019451141357, -0.1999213546514511, 21.700000000000003]";36620911;27846434
5928;1.738.595.785.138.430;[];36620911;27846434
5927;1.738.595.785.088.430;[];36620911;27846434
5926;1.738.595.785.038.430;[];36620911;27846434
5949;1.738.595.786.188.430;[];36620911;27846434
5950;1.738.595.786.238.430;"[-5.289968490600586, 17.92210578918457, -2.1411385536193848, -0.1999213546514511, 17.1]";36620911;27846434
5951;1.738.595.786.288.430;[];36620911;27846434
5952;1.738.595.786.338.430;"[-5.255618095397949, 16.79360008239746, -6.288405895233154, -0.1999213546514511, 16.400000000000002]";36620911;27846434
5953;1.738.595.786.388.430;[];36620911;27846434
5956;1.738.595.786.538.430;"[-5.2212677001953125, 17.15057373046875, -4.8204874992370605, -0.1999213546514511, 15.600000000000001]";36620911;27846434
5954;1.738.595.786.438.430;"[-5.255618095397949, 16.63170623779297, -6.704878807067871, -0.1999213546514511, 19.8]";36620911;27846434
5955;1.738.595.786.488.430;"[-5.255618095397949, 16.78204345703125, -6.319185733795166, -0.1999213546514511, 19.8]";36620911;27846434
5947;1.738.595.786.088.430;"[-4.732728004455566, 18.241506576538086, -1.7966930866241455, -0.29988202452659607, 16.400000000000002], [-5.255618095397949, 17.471923828125, -4.037439823150635, -0.1999213546514511, 13.4]";36620911;27846434
5948;1.738.595.786.138.430;[];36620911;27846434
5946;1.738.595.786.038.430;"[-5.255618095397949, 17.3712215423584, -4.450815200805664, -0.29988202452659607, 19.3]";36620911;27846434
5961;1.738.595.786.788.430;[];36620911;27846434
5960;1.738.595.786.738.430;"[-4.7021942138671875, 18.18972396850586, -0.8907327651977539, -0.29988202452659607, 17.1]";36620911;27846434
5959;1.738.595.786.688.430;[];36620911;27846434
5958;1.738.595.786.638.430;[];36620911;27846434
5957;1.738.595.786.588.430;[];36620911;27846434
5964;1.738.595.786.938.430;[];36620911;27846434
5963;1.738.595.786.888.430;[];36620911;27846434
5962;1.738.595.786.838.430;[];36620911;27846434
5965;1.738.595.786.988.430;[];36620911;27846434
5977;1.738.595.787.588.430;[];36620907;27846437
5974;1.738.595.787.438.430;"[-5.186917304992676, 17.542957305908203, -2.3370144367218018, -0.29988202452659607, 17.7]";36620907;27846437
5975;1.738.595.787.488.430;[];36620907;27846437
5973;1.738.595.787.388.430;[];36620907;27846437
5969;1.738.595.787.188.430;"[-5.255618095397949, 17.58197593688965, -3.5274949073791504, -0.3998427093029022, 18.0], [-4.518991947174072, 16.15906524658203, -6.723384857177734, -0.29988202452659607, 12.5]";36620907;27846437
5972;1.738.595.787.338.430;[];36620907;27846437
5970;1.738.595.787.238.430;[];36620907;27846437
5971;1.738.595.787.288.430;[];36620907;27846437
5967;1.738.595.787.088.430;[];36620907;27846437
5968;1.738.595.787.138.430;"[-5.2212677001953125, 17.323774337768555, -4.155248165130615, -0.29988202452659607, 18.5]";36620907;27846437
5966;1.738.595.787.038.430;[];36620907;27846437
5976;1.738.595.787.538.430;"[-5.118216514587402, 16.744970321655273, -4.957900524139404, -0.29988202452659607, 13.3]";36620907;27846437
5980;1.738.595.787.738.430;"[-4.488458156585693, 15.816339492797852, -7.213684558868408, -0.29988202452659607, 13.200000000000001]";36620907;27846437
5979;1.738.595.787.688.430;[];36620907;27846437
5978;1.738.595.787.638.430;"[-5.152566909790039, 16.939971923828125, -4.703142166137695, -0.29988202452659607, 16.6]";36620907;27846437
5981;1.738.595.787.788.430;[];36620907;27846437
5984;1.738.595.787.938.430;[];36620907;27846437
5983;1.738.595.787.888.430;"[-5.152566909790039, 16.965763092041016, -4.609235763549805, -0.29988202452659607, 16.7]";36620907;27846437
5982;1.738.595.787.838.430;"[-5.152566909790039, 17.363069534301758, -2.7578952312469482, -0.29988202452659607, 16.400000000000002]";36620907;27846437
5985;1.738.595.787.988.430;[];36620907;27846437
5988;1.738.595.788.138.430;"[-5.118216514587402, 16.904163360595703, -4.38452672958374, -0.29988202452659607, 17.3]";36620907;27846441
5986;1.738.595.788.038.430;[];36620907;27846441
5987;1.738.595.788.088.430;[];36620907;27846441
6005;1.738.595.788.988.430;[];36620907;27846441
6000;1.738.595.788.738.430;[];36620907;27846441
5999;1.738.595.788.688.430;[];36620907;27846441
5998;1.738.595.788.638.430;[];36620907;27846441
5997;1.738.595.788.588.430;"[-5.083866119384766, 16.18694305419922, -6.235201358795166, -0.29988202452659607, 16.6]";36620907;27846441
5996;1.738.595.788.538.430;"[-5.083866119384766, 16.869281768798828, -4.040076732635498, -0.3998427093029022, 18.7]";36620907;27846441
5995;1.738.595.788.488.430;"[-5.083866119384766, 15.919195175170898, -6.890146732330322, -0.29988202452659607, 17.2]";36620907;27846441
5994;1.738.595.788.438.430;[];36620907;27846441
5993;1.738.595.788.388.430;"[-5.083866119384766, 16.923908233642578, -3.8047592639923096, -0.29988202452659607, 17.3]";36620907;27846441
5992;1.738.595.788.338.430;[];36620907;27846441
5991;1.738.595.788.288.430;[];36620907;27846441
5990;1.738.595.788.238.430;"[-5.083866119384766, 16.135099411010742, -6.368158340454102, -0.29988202452659607, 14.8]";36620907;27846441
5989;1.738.595.788.188.430;[];36620907;27846441
6004;1.738.595.788.938.430;[];36620907;27846441
6003;1.738.595.788.888.430;[];36620907;27846441
6002;1.738.595.788.838.430;[];36620907;27846441
6001;1.738.595.788.788.430;[];36620907;27846441
6025;1.738.595.789.988.430;[];36620907;27846445
6006;1.738.595.789.038.430;[];36620907;27846445
6008;1.738.595.789.138.430;[];36620907;27846445
6007;1.738.595.789.088.430;"[-5.5724053382873535, 15.893766403198242, -5.857125759124756, -0.1999213546514511, 20.400000000000002]";36620907;27846445
6021;1.738.595.789.788.430;"[-4.980814456939697, 16.111310958862305, -5.407934665679932, -0.1999213546514511, 22.5]";36620907;27846445
6024;1.738.595.789.938.430;"[-4.980814456939697, 16.37360382080078, -4.55249547958374, -0.1999213546514511, 22.5]";36620907;27846445
6023;1.738.595.789.888.430;[];36620907;27846445
6022;1.738.595.789.838.430;"[-5.534238338470459, 15.477574348449707, -6.591318607330322, 0.0, 17.5]";36620907;27846445
6013;1.738.595.789.388.430;"[-4.4579243659973145, 17.212909698486328, -1.3461328744888306, -0.29988202452659607, 15.700000000000001]";36620907;27846445
6014;1.738.595.789.438.430;"[-5.015164852142334, 16.800539016723633, -3.2495267391204834, -0.29988202452659607, 20.6]";36620907;27846445
6015;1.738.595.789.488.430;"[-4.980814456939697, 16.96779441833496, -0.9560542702674866, -0.1999213546514511, 18.7]";36620907;27846445
6016;1.738.595.789.538.430;"[-5.015164852142334, 16.73781967163086, -3.5585033893585205, -0.29988202452659607, 17.8]";36620907;27846445
6012;1.738.595.789.338.430;[];36620907;27846445
6011;1.738.595.789.288.430;[];36620907;27846445
6010;1.738.595.789.238.430;"[-5.015164852142334, 16.68543243408203, -3.796565532684326, -0.29988202452659607, 16.900000000000002]";36620907;27846445
6009;1.738.595.789.188.430;[];36620907;27846445
6017;1.738.595.789.588.430;[];36620907;27846445
6018;1.738.595.789.638.430;"[-4.980814456939697, 16.779666900634766, -2.6949775218963623, -0.1999213546514511, 18.1]";36620907;27846445
6019;1.738.595.789.688.430;"[-5.534238338470459, 14.53822135925293, -8.464094161987305, -0.1999213546514511, 19.5]";36620907;27846445
6020;1.738.595.789.738.430;"[-4.980814456939697, 15.186933517456055, -7.627394199371338, -0.09996067732572556, 19.8]";36620907;27846445
6041;1.738.595.790.788.430;"[-5.45790433883667, 15.957918167114258, -4.53790807723999, -0.1999213546514511, 17.5]";36620907;27846445
6034;1.738.595.790.438.430;"[-3.7136647701263428, 14.261014938354492, -8.428657531738281, -0.1999213546514511, 14.100000000000001]";36620907;27846445
6035;1.738.595.790.488.430;"[-5.496070861816406, 14.15873908996582, -8.867971420288086, 0.0, 19.1]";36620907;27846445
6036;1.738.595.790.538.430;"[-5.496070861816406, 15.848580360412598, -5.285198211669922, -0.1999213546514511, 20.0]";36620907;27846445
6032;1.738.595.790.338.430;[];36620907;27846445
6031;1.738.595.790.288.430;"[-3.7136647701263428, 16.081876754760742, -3.9739251136779785, -0.29988202452659607, 12.600000000000001]";36620907;27846445
6030;1.738.595.790.238.430;"[-4.9464640617370605, 16.625205993652344, -2.9073431491851807, -0.09996067732572556, 21.400000000000002]";36620907;27846445
6033;1.738.595.790.388.430;[];36620907;27846445
6029;1.738.595.790.188.430;"[-5.496070861816406, 15.931081771850586, -5.031047344207764, -0.1999213546514511, 19.400000000000002]";36620907;27846445
6026;1.738.595.790.038.430;"[-4.980814456939697, 16.790878295898438, -2.624211072921753, -0.09996067732572556, 19.0]";36620907;27846445
6027;1.738.595.790.088.430;"[-4.980814456939697, 16.14981460571289, -5.291839599609375, -0.29988202452659607, 15.700000000000001]";36620907;27846445
6028;1.738.595.790.138.430;"[-4.9464640617370605, 15.775067329406738, -5.999778747558594, -0.1999213546514511, 14.700000000000001], [-4.9464640617370605, 16.06238555908203, -5.181684494018555, -0.09996067732572556, 15.5]";36620907;27846445
6037;1.738.595.790.588.430;[];36620907;27846445
6040;1.738.595.790.738.430;"[-4.912114143371582, 16.099462509155273, -4.6599297523498535, -0.1999213546514511, 16.900000000000002]";36620907;27846445
6039;1.738.595.790.688.430;[];36620907;27846445
6038;1.738.595.790.638.430;"[-4.912114143371582, 16.255123138427734, -4.08394718170166, -0.1999213546514511, 16.1]";36620907;27846445
6042;1.738.595.790.838.430;"[-4.9464640617370605, 16.872642517089844, -0.40497422218322754, -0.29988202452659607, 17.7]";36620907;27846445
6043;1.738.595.790.888.430;"[-5.45790433883667, 15.186272621154785, -6.6801862716674805, -0.1999213546514511, 19.700000000000003]";36620907;27846445
6044;1.738.595.790.938.430;"[-5.45790433883667, 15.875666618347168, -4.817777633666992, -0.1999213546514511, 21.5]";36620907;27846445
6045;1.738.595.790.988.430;"[-5.45790433883667, 16.36672019958496, -2.7162926197052, -0.1999213546514511, 19.700000000000003]";36620907;27846445
6057;1.738.595.791.588.430;"[-4.84341287612915, 15.597298622131348, -5.461620807647705, -0.29988202452659607, 14.8]";36620903;27846449
6050;1.738.595.791.238.430;[];36620903;27846449
6051;1.738.595.791.288.430;"[-5.45790433883667, 16.203475952148438, -3.5630218982696533, -0.29988202452659607, 20.5]";36620903;27846449
6052;1.738.595.791.338.430;"[-4.912114143371582, 16.367292404174805, -3.608232259750366, -0.1999213546514511, 14.3]";36620903;27846449
6053;1.738.595.791.388.430;"[-5.419736862182617, 15.744587898254395, -4.849696636199951, -0.29988202452659607, 18.400000000000002], [-4.912114143371582, 16.305593490600586, -3.8775315284729004, -0.29988202452659607, 18.7]";36620903;27846449
6056;1.738.595.791.538.430;[];36620903;27846449
6055;1.738.595.791.488.430;"[-5.9617109298706055, 15.299439430236816, -5.583037376403809, -0.29988202452659607, 17.2]";36620903;27846449
6054;1.738.595.791.438.430;"[-6.003694534301758, 14.10415267944336, -8.37048625946045, -0.1999213546514511, 17.8]";36620903;27846449
6065;1.738.595.791.988.430;[];36620903;27846449
6064;1.738.595.791.938.430;"[-6.003694534301758, 15.777652740478516, -4.478597640991211, -0.1999213546514511, 15.600000000000001]";36620903;27846449
6063;1.738.595.791.888.430;"[-5.419736862182617, 16.44189453125, -1.037174105644226, -0.29988202452659607, 18.8], [-5.381569862365723, 15.054281234741211, -6.400856018066406, -0.09996067732572556, 15.600000000000001]";36620903;27846449
6062;1.738.595.791.838.430;"[-5.381569862365723, 14.738873481750488, -7.097038269042969, -0.09996067732572556, 16.0]";36620903;27846449
6058;1.738.595.791.638.430;"[-5.381569862365723, 15.457086563110352, -5.3554487228393555, -0.09996067732572556, 13.8]";36620903;27846449
6059;1.738.595.791.688.430;"[-5.419736862182617, 14.731147766113281, -7.3759684562683105, -0.3998427093029022, 14.8], [-4.877763271331787, 15.511528015136719, -6.032003402709961, -0.1999213546514511, 17.3]";36620903;27846449
6060;1.738.595.791.738.430;"[-4.877763271331787, 16.131589889526367, -4.0944318771362305, -0.29988202452659607, 15.3], [-4.335789680480957, 16.67101287841797, -2.0157930850982666, -0.09996067732572556, 15.700000000000001]";36620903;27846449
6061;1.738.595.791.788.430;"[-5.419736862182617, 16.136173248291016, -3.321974515914917, -0.29988202452659607, 18.8]";36620903;27846449
6049;1.738.595.791.188.430;"[-5.419736862182617, 14.958877563476562, -6.902434349060059, -0.1999213546514511, 18.400000000000002]";36620903;27846449
6048;1.738.595.791.138.430;"[-4.9464640617370605, 16.364755630493164, -4.128546714782715, -0.29988202452659607, 16.1]";36620903;27846449
6047;1.738.595.791.088.430;"[-4.877763271331787, 14.753777503967285, -7.701859474182129, -0.1999213546514511, 15.0], [-6.087662220001221, 14.878273963928223, -7.430069446563721, -0.09996067732572556, 16.3]";36620903;27846449
6046;1.738.595.791.038.430;"[-5.45790433883667, 15.86254596710205, -4.860803604125977, -0.3998427093029022, 18.3], [-5.496070861816406, 15.902751922607422, -5.119891166687012, -0.09996067732572556, 18.0]";36620903;27846449
6073;1.738.595.792.388.430;"[-5.419736862182617, 15.781804084777832, -4.7271833419799805, -0.3998427093029022, 17.400000000000002]";36620903;27846449
6066;1.738.595.792.038.430;"[-5.381569862365723, 15.799869537353516, -4.238689422607422, -0.1999213546514511, 19.1]";36620903;27846449
6067;1.738.595.792.088.430;"[-5.381569862365723, 15.854207992553711, -4.0306878089904785, -0.3998427093029022, 20.5], [-5.419736862182617, 15.712230682373047, -4.953527450561523, -0.09996067732572556, 16.3]";36620903;27846449
6068;1.738.595.792.138.430;"[-5.381569862365723, 15.724884986877441, -4.508920192718506, -0.1999213546514511, 21.3]";36620903;27846449
6085;1.738.595.792.988.430;"[-5.877742767333984, 14.532443046569824, -6.828780174255371, -0.29988202452659607, 20.700000000000003]";36620903;27846449
6071;1.738.595.792.288.430;"[-5.381569862365723, 15.79190444946289, -4.268267631530762, -0.29988202452659607, 19.400000000000002]";36620903;27846449
6072;1.738.595.792.338.430;"[-5.343402862548828, 14.912014961242676, -6.43831205368042, -0.29988202452659607, 20.200000000000003]";36620903;27846449
6069;1.738.595.792.188.430;"[-4.84341287612915, 16.092069625854492, -3.7616913318634033, -0.29988202452659607, 17.0]";36620903;27846449
6074;1.738.595.792.438.430;"[-4.809062480926514, 15.826539039611816, -4.331926345825195, -0.1999213546514511, 16.400000000000002]";36620903;27846449
6075;1.738.595.792.488.430;"[-6.412083148956299, 15.150596618652344, -4.660105228424072, -0.29988202452659607, 14.5], [-5.343402862548828, 14.747950553894043, -6.805731773376465, -0.09996067732572556, 15.100000000000001]";36620903;27846449
6076;1.738.595.792.538.430;"[-5.877742767333984, 14.56655216217041, -6.755715847015381, -0.1999213546514511, 18.3]";36620903;27846449
6077;1.738.595.792.588.430;"[-4.305255889892578, 15.91382884979248, -4.9778008460998535, -0.29988202452659607, 13.8], [-5.877742767333984, 15.477954864501953, -4.272824764251709, -0.09996067732572556, 14.5]";36620903;27846449
6081;1.738.595.792.788.430;"[-4.274722099304199, 14.52536392211914, 7.944339275360107, -0.1999213546514511, 16.6]";36620903;27846449
6080;1.738.595.792.738.430;"[-5.305235385894775, 15.743748664855957, -3.492708921432495, -0.1999213546514511, 12.200000000000001]";36620903;27846449
6079;1.738.595.792.688.430;"[-5.343402862548828, 15.596094131469727, -4.536727428436279, -0.3998427093029022, 19.400000000000002]";36620903;27846449
6078;1.738.595.792.638.430;"[1.0686805248260498, 14.759504318237305, 8.566617012023926, -0.1999213546514511, 15.100000000000001]";36620903;27846449
6084;1.738.595.792.938.430;"[-5.305235385894775, 15.59313678741455, -4.113235950469971, -0.29988202452659607, 19.200000000000003], [-4.809062480926514, 14.937800407409668, -6.790215969085693, -0.09996067732572556, 16.1]";36620903;27846449
6083;1.738.595.792.888.430;[];36620903;27846449
6082;1.738.595.792.838.430;"[-5.343402862548828, 16.24246597290039, 0.04843767359852791, -0.29988202452659607, 18.8]";36620903;27846449
6070;1.738.595.792.238.430;"[-5.877742767333984, 15.503493309020996, -4.179213523864746, -0.29988202452659607, 15.700000000000001]";36620903;27846449
6105;1.738.595.793.988.430;"[-3.9999184608459473, 14.97026538848877, -3.9851434230804443, -0.29988202452659607, 13.200000000000001], [-5.7937750816345215, 15.414525985717773, -3.592036485671997, -0.29988202452659607, 13.100000000000001]";36620903;27846458
6086;1.738.595.793.038.430;[];36620903;27846458
6088;1.738.595.793.138.430;"[-5.835759162902832, 15.052908897399902, -5.250141143798828, -0.3998427093029022, 18.6], [-4.602959632873535, 14.032144546508789, -7.054091930389404, -0.29988202452659607, 13.3], [-5.305235385894775, 15.603321075439453, -4.074432373046875, -0.1999213546514511, 19.3]";36620903;27846458
6087;1.738.595.793.088.430;"[-4.84341287612915, 15.371088027954102, -6.069155693054199, -0.3998427093029022, 17.5], [-5.835759162902832, 14.795745849609375, -5.9363250732421875, -0.1999213546514511, 19.200000000000003]";36620903;27846458
6089;1.738.595.793.188.430;"[-5.305235385894775, 16.075712203979492, -1.27910315990448, -0.29988202452659607, 17.5]";36620903;27846458
6090;1.738.595.793.238.430;"[-3.7136647701263428, 16.554929733276367, 0.5942491888999939, -0.29988202452659607, 13.600000000000001], [-5.7937750816345215, 14.828839302062988, -5.5331597328186035, -0.09996067732572556, 13.9]";36620903;27846458
6092;1.738.595.793.338.430;"[-5.267067909240723, 15.448477745056152, -4.204842567443848, -0.29988202452659607, 19.1]";36620903;27846458
6091;1.738.595.793.288.430;"[-4.568609237670898, 14.477422714233398, -5.779078483581543, -0.29988202452659607, 12.4], [-6.320481777191162, 14.034903526306152, -6.866669654846191, -0.29988202452659607, 15.100000000000001], [-4.809062480926514, 16.335704803466797, 1.5458592176437378, -0.29988202452659607, 16.2]";36620903;27846458
