Frame Number,POSIX Timestamp,Num Detected Objects,Detected Objects
1832,1731187766.708914,15,"[-3.0381059646606445, 23.749526977539062, -4.177981376647949, -0.62028568983078, 13.899999618530273], [-3.053372859954834, 23.970945358276367, -3.570465564727783, -0.62028568983078, 15.899999618530273], [-3.0686397552490234, 24.24690055847168, -2.3087685108184814, -0.62028568983078, 15.5], [-3.083906650543213, 24.47772789001465, -0.03258530795574188, -0.62028568983078, 13.100000381469727], [-2.946504831314087, 23.379150390625, -0.6119291186332703, -0.49622854590415955, 13.899999618530273], [-2.2213287353515625, 23.536094665527344, -1.59115731716156, -0.49622854590415955, 14.899999618530273], [-2.232779026031494, 23.647066116333008, -1.7457295656204224, -0.49622854590415955, 14.699999809265137], [-3.7976324558258057, 23.84819793701172, -2.750838041305542, -0.49622854590415955, 14.600000381469727], [-3.053372859954834, 24.17869758605957, -1.6568233966827393, -0.49622854590415955, 16.799999237060547], [-3.0686397552490234, 24.35540771484375, -0.23811280727386475, -0.49622854590415955, 16.799999237060547], [-3.083906650543213, 24.384525299072266, 2.1342647075653076, -0.49622854590415955, 15.199999809265137], [-2.946504831314087, 23.296772003173828, 2.0541598796844482, -0.37217140197753906, 14.0], [-2.9617717266082764, 23.483570098876953, 1.0787357091903687, -0.37217140197753906, 14.100000381469727], [-2.977038621902466, 23.62903594970703, -0.1500985324382782, -0.37217140197753906, 13.5], [-3.0686397552490234, 24.215587615966797, 2.616851806640625, -0.37217140197753906, 13.100000381469727]"
1833,1731187766.758914,7,"[-3.0381059646606445, 24.00616455078125, -2.2802681922912598, -0.49622854590415955, 16.899999618530273], [-3.053372859954834, 24.129837036132812, -2.2595202922821045, -0.49622854590415955, 18.0], [-3.0686397552490234, 24.25398063659668, -2.233156204223633, -0.49622854590415955, 16.399999618530273], [-3.022839069366455, 23.975297927856445, 0.9225467443466187, -0.37217140197753906, 12.800000190734863], [-3.0381059646606445, 24.1136474609375, 0.16606827080249786, -0.37217140197753906, 16.399999618530273], [-3.053372859954834, 24.235286712646484, -0.07285302132368088, -0.37217140197753906, 17.299999237060547], [-3.0686397552490234, 24.355796813964844, -0.1944376677274704, -0.37217140197753906, 15.300000190734863]"
1834,1731187766.808914,13,"[-4.396856784820557, 22.63538360595703, -4.266736030578613, -0.62028568983078, 15.0], [-3.683130979537964, 22.99704360961914, -3.634767770767212, -0.62028568983078, 15.5], [-3.7785487174987793, 23.870935440063477, -0.8393988013267517, -0.62028568983078, 13.5], [-3.0381059646606445, 24.104167938232422, -0.6961427330970764, -0.62028568983078, 16.299999237060547], [-3.816716194152832, 24.05131721496582, -1.908996343612671, -0.62028568983078, 16.100000381469727], [-3.6640474796295166, 22.715072631835938, -4.527494430541992, -0.49622854590415955, 15.100000381469727], [-2.946504831314087, 22.759246826171875, -5.382914066314697, -0.49622854590415955, 15.899999618530273], [-0.7404429316520691, 23.35728645324707, -3.911874771118164, -0.49622854590415955, 14.600000381469727], [-3.022839069366455, 23.91141700744629, 1.9774104356765747, -0.49622854590415955, 13.100000381469727], [-3.0381059646606445, 24.07221031188965, 1.4227534532546997, -0.49622854590415955, 16.0], [-2.290029525756836, 24.219472885131836, 2.2023627758026123, -0.49622854590415955, 15.800000190734863], [-3.0686397552490234, 24.256494522094727, 2.2056853771209717, -0.49622854590415955, 13.5], [-2.290029525756836, 23.902210235595703, 4.485256671905518, -0.37217140197753906, 13.199999809265137]"
1835,1731187766.858914,1,"[-3.0686397552490234, 24.11835479736328, 3.39816951751709, -0.49622854590415955, 12.699999809265137]"
1836,1731187766.908914,7,"[-2.915971040725708, 23.057954788208008, -2.003143548965454, -0.62028568983078, 13.100000381469727], [-3.6640474796295166, 22.887548446655273, -3.5542678833007812, -0.62028568983078, 13.699999809265137], [-2.9007043838500977, 22.93299674987793, -2.040856122970581, -0.49622854590415955, 12.699999809265137], [-2.915971040725708, 22.838285446166992, -3.754276990890503, -0.49622854590415955, 15.699999809265137], [-3.6640474796295166, 22.4973201751709, -5.50847053527832, -0.49622854590415955, 16.5], [-3.683130979537964, 22.22350311279297, -6.942004680633545, -0.49622854590415955, 15.5], [-3.7022147178649902, 22.248044967651367, -7.261680603027344, -0.49622854590415955, 13.199999809265137]"
1837,1731187766.958914,2,"[-2.946504831314087, 23.350311279296875, -1.3122928142547607, -0.49622854590415955, 12.899999618530273], [-2.9617717266082764, 23.468307495117188, -1.3712559938430786, -0.49622854590415955, 13.300000190734863]"
1838,1731187767.008914,6,"[-2.9312379360198975, 23.078012466430664, -2.9514613151550293, -0.49622854590415955, 14.199999809265137], [-2.946504831314087, 22.91433334350586, -4.678928375244141, -0.49622854590415955, 14.300000190734863], [-2.9617717266082764, 22.89771270751953, -5.323208332061768, -0.49622854590415955, 13.699999809265137], [-2.267129421234131, 24.04215431213379, -1.2800558805465698, -0.49622854590415955, 13.100000381469727], [-2.2785794734954834, 24.171382904052734, -1.1304800510406494, -0.49622854590415955, 14.800000190734863], [-3.053372859954834, 24.16529083251953, -1.8420637845993042, -0.49622854590415955, 14.0]"
1839,1731187767.058914,7,"[-3.6449637413024902, 22.499156951904297, -4.968592643737793, -0.7443428039550781, 13.899999618530273], [-2.9312379360198975, 23.072072982788086, -2.997532367706299, -0.7443428039550781, 13.800000190734863], [-3.022839069366455, 23.90345001220703, -2.0714945793151855, -0.62028568983078, 15.699999809265137], [-3.0381059646606445, 24.00480842590332, -2.294497013092041, -0.62028568983078, 15.899999618530273], [-3.816716194152832, 23.909196853637695, -3.2342629432678223, -0.62028568983078, 13.100000381469727], [-3.022839069366455, 23.99221420288086, -0.19915398955345154, -0.49622854590415955, 15.100000381469727], [-2.2785794734954834, 24.192440032958984, 0.50947505235672, -0.49622854590415955, 15.800000190734863]"
1840,1731187767.108914,14,"[-2.915971040725708, 22.834489822387695, -3.777296543121338, -0.7443428039550781, 13.199999809265137], [-3.759465456008911, 23.53050994873047, -3.3306169509887695, -0.7443428039550781, 15.5], [-3.022839069366455, 23.806970596313477, -2.982313394546509, -0.7443428039550781, 18.200000762939453], [-3.0381059646606445, 23.877323150634766, -3.3717947006225586, -0.7443428039550781, 18.100000381469727], [-3.053372859954834, 23.822784423828125, -4.453023433685303, -0.7443428039550781, 15.0], [-3.0075724124908447, 23.833772659301758, -1.3480712175369263, -0.62028568983078, 16.600000381469727], [-3.022839069366455, 23.956985473632812, -1.314849615097046, -0.62028568983078, 20.399999618530273], [-3.0381059646606445, 24.068220138549805, -1.4887243509292603, -0.62028568983078, 20.700000762939453], [-3.053372859954834, 24.150461196899414, -2.027233600616455, -0.62028568983078, 18.299999237060547], [-3.0686397552490234, 24.139392852783203, -3.24535870552063, -0.62028568983078, 13.5], [-3.7785487174987793, 23.885318756103516, 0.13336306810379028, -0.49622854590415955, 15.899999618530273], [-3.0381059646606445, 24.09857940673828, 0.8683361411094666, -0.49622854590415955, 17.899999618530273], [-3.053372859954834, 24.220439910888672, 0.8513120412826538, -0.49622854590415955, 17.200000762939453], [-3.0686397552490234, 24.34288215637207, 0.816513180732727, -0.49622854590415955, 14.699999809265137]"
1841,1731187767.158914,1,"[-1.4732524156570435, 23.441133499145508, 1.995929479598999, -0.49622854590415955, 13.5]"
1842,1731187767.208914,8,"[-3.6067967414855957, 22.65719985961914, -2.5476038455963135, -0.62028568983078, 13.899999618530273], [-2.9007043838500977, 22.816953659057617, -3.078005790710449, -0.62028568983078, 15.899999618530273], [-2.915971040725708, 22.77352523803711, -4.128972053527832, -0.62028568983078, 15.399999618530273], [-3.0381059646606445, 24.09501838684082, -0.9620691537857056, -0.62028568983078, 13.800000190734863], [-3.816716194152832, 24.125219345092773, 0.2896587550640106, -0.62028568983078, 13.5], [-1.4732524156570435, 23.486459732055664, 1.362626552581787, -0.49622854590415955, 13.199999809265137], [-3.0381059646606445, 23.738210678100586, 4.241807460784912, -0.49622854590415955, 13.600000381469727], [-3.053372859954834, 23.89034080505371, 4.075047492980957, -0.49622854590415955, 12.800000190734863]"
1843,1731187767.258914,4,"[-3.0075724124908447, 23.688474655151367, -2.9533331394195557, -0.868399977684021, 14.899999618530273], [-3.022839069366455, 23.78883934020996, -3.1236445903778076, -0.868399977684021, 15.800000190734863], [-3.759465456008911, 23.72197723388672, -1.4302647113800049, -0.7443428039550781, 14.699999809265137], [-3.7785487174987793, 23.785829544067383, -2.181858539581299, -0.7443428039550781, 14.399999618530273]"
1844,1731187767.308914,5,"[-2.9007043838500977, 22.997966766357422, 1.086763858795166, -0.7443428039550781, 13.600000381469727], [-3.6067967414855957, 22.792007446289062, -0.6028523445129395, -0.62028568983078, 13.5], [-2.9007043838500977, 23.022235870361328, 0.253299742937088, -0.62028568983078, 15.300000190734863], [-2.915971040725708, 23.13157844543457, 0.7822625637054443, -0.62028568983078, 15.199999809265137], [-2.20987868309021, 23.444496154785156, 1.055004596710205, -0.49622854590415955, 15.100000381469727]"
1845,1731187767.358914,10,"[-2.2442290782928467, 23.792924880981445, -1.381767749786377, -0.7443428039550781, 13.600000381469727], [-2.2556793689727783, 23.92031478881836, -1.2814042568206787, -0.7443428039550781, 15.399999618530273], [-2.267129421234131, 24.059953689575195, -0.8844815492630005, -0.7443428039550781, 15.100000381469727], [-2.2785794734954834, 24.19738006591797, 0.1432889699935913, -0.7443428039550781, 13.100000381469727], [-2.9923055171966553, 23.75041389465332, 0.1142590120434761, -0.62028568983078, 15.399999618530273], [-3.0075724124908447, 23.868064880371094, 0.4260317087173462, -0.62028568983078, 16.700000762939453], [-2.267129421234131, 24.010231018066406, 1.7811510562896729, -0.62028568983078, 17.799999237060547], [-3.0381059646606445, 23.965986251831055, 2.6696536540985107, -0.62028568983078, 17.0], [-3.053372859954834, 23.89309310913086, 4.058882236480713, -0.62028568983078, 15.0], [-0.7366262078285217, 23.51094627380371, 1.5276720523834229, -0.49622854590415955, 14.100000381469727]"
1846,1731187767.408914,11,"[-3.740381956100464, 23.572877883911133, -1.837947130203247, -0.7443428039550781, 13.5], [-3.0075724124908447, 23.851829528808594, -0.9778653979301453, -0.7443428039550781, 14.899999618530273], [-3.022839069366455, 23.99256706237793, -0.15091392397880554, -0.7443428039550781, 13.800000190734863], [-2.1755282878875732, 22.500389099121094, 5.244145393371582, -0.62028568983078, 12.800000190734863], [-3.7212982177734375, 23.299718856811523, -3.239070415496826, -0.62028568983078, 14.399999618530273], [-2.9923055171966553, 23.614091873168945, -2.5436043739318848, -0.62028568983078, 16.399999618530273], [-3.0075724124908447, 23.79343032836914, -1.9335787296295166, -0.62028568983078, 18.399999618530273], [-3.022839069366455, 23.97627830505371, -0.8967043161392212, -0.62028568983078, 17.5], [-3.0381059646606445, 24.087390899658203, 1.1371593475341797, -0.62028568983078, 15.100000381469727], [-3.0075724124908447, 23.84760284423828, -1.076040267944336, -0.49622854590415955, 13.199999809265137], [-3.022839069366455, 23.990467071533203, 0.3515150547027588, -0.49622854590415955, 13.600000381469727]"
1847,1731187767.458914,6,"[-2.8701705932617188, 22.694257736206055, -1.9892460107803345, -0.62028568983078, 12.800000190734863], [-2.1640782356262207, 22.871965408325195, -2.244532823562622, -0.62028568983078, 13.5], [-2.9923055171966553, 23.69281578063965, -1.657031536102295, -0.62028568983078, 14.199999809265137], [-3.0075724124908447, 23.81296730041504, -1.675908088684082, -0.62028568983078, 14.399999618530273], [-0.7328094840049744, 23.103017807006836, 3.9511499404907227, -0.49622854590415955, 12.899999618530273], [-0.7328094840049744, 22.906028747558594, 4.967373847961426, -0.37217140197753906, 12.800000190734863]"
1848,1731187767.508914,11,"[-2.8701705932617188, 22.29412841796875, -4.6859612464904785, -0.7443428039550781, 14.600000381469727], [-2.885437488555908, 22.434551239013672, -4.605768203735352, -0.7443428039550781, 15.899999618530273], [-2.9007043838500977, 22.557323455810547, -4.610276222229004, -0.7443428039550781, 15.0], [-2.9923055171966553, 23.45166015625, -3.7569706439971924, -0.7443428039550781, 12.800000190734863], [-3.0075724124908447, 23.578174591064453, -3.7330567836761475, -0.7443428039550781, 13.0], [-2.8701705932617188, 22.558115005493164, -3.1808576583862305, -0.62028568983078, 14.600000381469727], [-2.885437488555908, 22.697677612304688, -3.055757522583008, -0.62028568983078, 15.899999618530273], [-2.9007043838500977, 22.8590087890625, -2.748309373855591, -0.62028568983078, 14.800000190734863], [-0.7328094840049744, 23.350086212158203, 2.0333287715911865, -0.49622854590415955, 13.199999809265137], [-1.4732524156570435, 23.50681495666504, 0.9487590193748474, -0.49622854590415955, 12.699999809265137], [-1.4732524156570435, 23.4395809173584, 2.014101982116699, -0.37217140197753906, 13.300000190734863]"
1849,1731187767.558914,6,"[-2.232779026031494, 23.688430786132812, -1.0438170433044434, -0.7443428039550781, 15.5], [-2.2442290782928467, 23.802104949951172, -1.2134010791778564, -0.7443428039550781, 17.600000381469727], [-2.2556793689727783, 23.948734283447266, -0.5305979251861572, -0.7443428039550781, 16.799999237060547], [-2.977038621902466, 23.594736099243164, -1.281496524810791, -0.62028568983078, 14.699999809265137], [-2.9923055171966553, 23.711591720581055, -1.3621925115585327, -0.62028568983078, 16.0], [-2.2556793689727783, 23.95400619506836, -0.17031903564929962, -0.62028568983078, 14.899999618530273]"
1850,1731187767.608914,8,"[-2.9617717266082764, 23.498882293701172, -0.6665456891059875, -0.7443428039550781, 13.800000190734863], [-2.977038621902466, 23.61297607421875, -0.8838346004486084, -0.7443428039550781, 16.899999618530273], [-2.9923055171966553, 23.70771026611328, -1.428180456161499, -0.7443428039550781, 17.100000381469727], [-3.0075724124908447, 23.769285202026367, -2.2106902599334717, -0.7443428039550781, 14.600000381469727], [-2.977038621902466, 23.622211456298828, 0.587299108505249, -0.62028568983078, 13.199999809265137], [-2.2442290782928467, 23.82805061340332, 0.4863693118095398, -0.62028568983078, 13.100000381469727], [-2.915971040725708, 23.141210556030273, -0.40775442123413086, -0.49622854590415955, 13.699999809265137], [-1.4656189680099487, 23.39391326904297, 0.6890212893486023, -0.49622854590415955, 13.199999809265137]"
1851,1731187767.658914,9,"[-2.9617717266082764, 23.5074520111084, -0.20379064977169037, -0.7443428039550781, 13.399999618530273], [-2.232779026031494, 23.70383644104004, 0.5995026230812073, -0.7443428039550781, 17.600000381469727], [-2.2442290782928467, 23.813188552856445, 0.971930205821991, -0.7443428039550781, 18.700000762939453], [-3.0075724124908447, 23.82303810119629, 1.5260733366012573, -0.7443428039550781, 17.399999618530273], [-3.022839069366455, 23.776153564453125, 3.21877384185791, -0.7443428039550781, 13.899999618530273], [-2.232779026031494, 23.319732666015625, 4.292009353637695, -0.62028568983078, 14.5], [-2.2442290782928467, 23.295555114746094, 5.032860279083252, -0.62028568983078, 16.799999237060547], [-3.0075724124908447, 23.239356994628906, 5.4587860107421875, -0.62028568983078, 16.899999618530273], [-2.267129421234131, 22.999000549316406, 7.12106990814209, -0.62028568983078, 14.800000190734863]"
1852,1731187767.708914,3,"[-2.1755282878875732, 23.100730895996094, 0.3534085154533386, -0.49622854590415955, 13.800000190734863], [-2.915971040725708, 23.117172241210938, -1.130598545074463, -0.49622854590415955, 15.0], [-2.1984283924102783, 23.32573699951172, -0.9873493909835815, -0.49622854590415955, 13.0]"
1853,1731187767.758914,15,"[-2.9617717266082764, 23.479095458984375, -1.1721142530441284, -0.7443428039550781, 15.699999809265137], [-2.977038621902466, 23.62570571899414, -0.4240911900997162, -0.7443428039550781, 16.200000762939453], [-2.2442290782928467, 23.832508087158203, 0.15535911917686462, -0.7443428039550781, 15.300000190734863], [-2.9617717266082764, 23.36947250366211, -2.551380157470703, -0.62028568983078, 16.5], [-2.232779026031494, 23.677040100097656, -1.2763440608978271, -0.62028568983078, 18.399999618530273], [-2.2442290782928467, 23.831308364868164, -0.28521549701690674, -0.62028568983078, 18.200000762939453], [-2.2556793689727783, 23.954248428344727, 0.13183656334877014, -0.62028568983078, 15.600000381469727], [-2.9007043838500977, 22.961593627929688, -1.6889946460723877, -0.49622854590415955, 13.699999809265137], [-2.186978340148926, 23.1478328704834, -1.8919974565505981, -0.49622854590415955, 14.800000190734863], [-2.9312379360198975, 22.974641799926758, -3.6703667640686035, -0.49622854590415955, 13.699999809265137], [-3.683130979537964, 22.58409309387207, -5.659888744354248, -0.49622854590415955, 13.0], [-2.9617717266082764, 23.263635635375977, -3.3830535411834717, -0.49622854590415955, 13.699999809265137], [-2.977038621902466, 23.582664489746094, -1.4872101545333862, -0.49622854590415955, 14.100000381469727], [-2.9923055171966553, 23.743179321289062, -0.5972275137901306, -0.49622854590415955, 14.300000190734863], [-2.915971040725708, 23.1386661529541, -0.5329395532608032, -0.37217140197753906, 12.800000190734863]"
1854,1731187767.808914,8,"[-2.8549036979675293, 22.649568557739258, -0.6906882524490356, -0.62028568983078, 13.199999809265137], [-2.8701705932617188, 22.76362419128418, -0.896564245223999, -0.62028568983078, 14.0], [-2.8701705932617188, 22.781166076660156, 0.06960579007863998, -0.49622854590415955, 12.800000190734863], [-2.1640782356262207, 22.963712692260742, 0.9124816060066223, -0.49622854590415955, 12.899999618530273], [-1.4503521919250488, 23.117216110229492, 1.4114947319030762, -0.49622854590415955, 13.199999809265137], [-1.4503521919250488, 22.893247604370117, 3.506744146347046, -0.37217140197753906, 15.100000381469727], [-2.186978340148926, 23.151290893554688, 1.8492001295089722, -0.37217140197753906, 15.199999809265137], [-2.1984283924102783, 23.26743507385254, 1.9212920665740967, -0.37217140197753906, 12.800000190734863]"
1855,1731187767.858914,4,"[-2.8549036979675293, 22.65315818786621, -0.5606851577758789, -0.62028568983078, 16.0], [-2.8701705932617188, 22.777610778808594, -0.40845978260040283, -0.62028568983078, 16.299999237060547], [-2.8549036979675293, 22.620223999023438, 1.3436535596847534, -0.49622854590415955, 15.600000381469727], [-3.5877132415771484, 22.65577507019043, 1.0336220264434814, -0.49622854590415955, 15.100000381469727]"
1856,1731187767.908914,10,"[-2.2213287353515625, 23.58973503112793, 0.06278986483812332, -0.7443428039550781, 13.899999618530273], [-2.232779026031494, 23.69389533996582, 0.9113826155662537, -0.7443428039550781, 14.100000381469727], [-2.1984283924102783, 23.337570190429688, 0.650168240070343, -0.62028568983078, 13.199999809265137], [-2.20987868309021, 23.459712982177734, 0.6319401860237122, -0.62028568983078, 14.600000381469727], [-2.2213287353515625, 23.582338333129883, 0.5940699577331543, -0.62028568983078, 15.600000381469727], [-2.977038621902466, 23.624061584472656, 0.5074619054794312, -0.62028568983078, 14.699999809265137], [-1.4503521919250488, 23.147964477539062, 0.754822850227356, -0.49622854590415955, 14.199999809265137], [-1.457985520362854, 23.27251434326172, 0.6701562404632568, -0.49622854590415955, 14.899999618530273], [-1.4656189680099487, 23.386306762695312, 0.9113997220993042, -0.49622854590415955, 14.5], [-2.20987868309021, 23.464685440063477, 0.407347172498703, -0.49622854590415955, 13.399999618530273]"
1857,1731187767.958914,1,"[-2.186978340148926, 23.065324783325195, -2.7189371585845947, -0.49622854590415955, 12.699999809265137]"
1858,1731187768.008914,0,[]
1859,1731187768.058914,2,"[-2.2213287353515625, 23.561330795288086, 1.158977746963501, -0.7443428039550781, 13.699999809265137], [-2.8549036979675293, 22.219993591308594, -4.444303512573242, -0.37217140197753906, 13.399999618530273]"
1860,1731187768.108914,0,[]
1861,1731187768.158914,4,"[-1.442718744277954, 23.034038543701172, -0.4468414783477783, -0.49622854590415955, 14.300000190734863], [-1.4503521919250488, 23.15842628479004, -0.29207664728164673, -0.49622854590415955, 12.899999618530273], [-3.5877132415771484, 22.55788803100586, -2.3439745903015137, -0.37217140197753906, 14.899999618530273], [-2.885437488555908, 22.88010597229004, -1.0114270448684692, -0.37217140197753906, 14.100000381469727]"
1862,1731187768.208914,5,"[-3.5877132415771484, 22.626270294189453, -1.5506302118301392, -0.49622854590415955, 12.800000190734863], [-3.549546003341675, 22.399168014526367, -1.3207688331604004, -0.37217140197753906, 13.5], [-3.568629741668701, 22.554210662841797, -0.45047128200531006, -0.37217140197753906, 14.800000190734863], [-3.5877132415771484, 22.67903709411621, -0.11768672615289688, -0.37217140197753906, 14.800000190734863], [-3.6067967414855957, 22.792125701904297, -0.5983543395996094, -0.37217140197753906, 13.699999809265137]"
1863,1731187768.258914,2,"[-2.8243699073791504, 22.377222061157227, 1.3472450971603394, -0.49622854590415955, 15.100000381469727], [-2.83963680267334, 22.493675231933594, 1.427382230758667, -0.49622854590415955, 16.799999237060547]"
1864,1731187768.308914,9,"[-2.8243699073791504, 22.292034149169922, -2.3707242012023926, -0.37217140197753906, 15.0], [-3.549546003341675, 22.221494674682617, -3.1100330352783203, -0.37217140197753906, 18.0], [-3.568629741668701, 22.30587387084961, -3.3679888248443604, -0.37217140197753906, 18.700000762939453], [-3.5877132415771484, 22.407154083251953, -3.503140687942505, -0.37217140197753906, 17.5], [-3.6067967414855957, 22.501054763793945, -3.679884910583496, -0.37217140197753906, 13.899999618530273], [-4.236555099487305, 21.99454689025879, -2.9704666137695312, -0.24811427295207977, 15.600000381469727], [-3.549546003341675, 22.256174087524414, -2.8512868881225586, -0.24811427295207977, 17.899999618530273], [-3.568629741668701, 22.370878219604492, -2.905017137527466, -0.24811427295207977, 17.799999237060547], [-3.5877132415771484, 22.48895263671875, -2.9324944019317627, -0.24811427295207977, 15.699999809265137]"
1865,1731187768.358914,2,"[-2.152627944946289, 22.70564079284668, 2.654111623764038, -0.49622854590415955, 13.0], [-2.1640782356262207, 22.98150062561035, -0.1238454282283783, -0.49622854590415955, 13.399999618530273]"
1866,1731187768.408914,0,[]
1867,1731187768.458914,4,"[-3.5304622650146484, 21.34722328186035, -6.508766174316406, -0.37217140197753906, 13.100000381469727], [-3.549546003341675, 21.398151397705078, -6.7517619132995605, -0.37217140197753906, 14.399999618530273], [-2.8549036979675293, 21.86698341369629, -5.942643642425537, -0.37217140197753906, 14.199999809265137], [-2.8701705932617188, 22.2451229095459, -4.913340091705322, -0.37217140197753906, 12.699999809265137]"
1868,1731187768.508914,1,"[-1.4350852966308594, 22.907346725463867, -0.6467626094818115, -0.49622854590415955, 12.899999618530273]"
1869,1731187768.558914,8,"[-2.83963680267334, 22.223413467407227, -3.7580268383026123, -0.49622854590415955, 16.200000762939453], [-2.8549036979675293, 22.54672622680664, -2.263864278793335, -0.49622854590415955, 16.700000762939453], [-2.8701705932617188, 22.721954345703125, -1.6429224014282227, -0.49622854590415955, 16.100000381469727], [-2.885437488555908, 22.848785400390625, -1.5669163465499878, -0.49622854590415955, 13.0], [-3.549546003341675, 22.361068725585938, -1.857348918914795, -0.37217140197753906, 16.5], [-2.8549036979675293, 22.658004760742188, -0.3078646659851074, -0.37217140197753906, 17.399999618530273], [-2.8701705932617188, 22.78094482421875, 0.12222392857074738, -0.37217140197753906, 16.899999618530273], [-2.885437488555908, 22.897306442260742, 0.485352486371994, -0.37217140197753906, 14.0]"
1870,1731187768.608914,0,[]
1871,1731187768.658914,0,[]
1872,1731187768.708914,0,[]
1873,1731187768.758914,0,[]
1874,1731187768.808914,8,"[-2.915971040725708, 23.081735610961914, 1.7074394226074219, 0.0, 18.200000762939453], [-2.9312379360198975, 23.193096160888672, 1.8401399850845337, 0.0, 16.799999237060547], [-2.152627944946289, 22.858238220214844, 0.3022405505180359, -0.37217140197753906, 13.199999809265137], [-2.809103012084961, 22.29039192199707, -0.5246437788009644, -0.24811427295207977, 15.699999809265137], [-2.8243699073791504, 22.417387008666992, 0.1261659860610962, -0.24811427295207977, 15.5], [-2.1755282878875732, 23.101947784423828, 0.2619082033634186, -0.12405713647603989, 14.0], [-2.186978340148926, 23.211042404174805, 0.8058247566223145, -0.12405713647603989, 15.199999809265137], [-2.1984283924102783, 23.313095092773438, 1.250786304473877, -0.12405713647603989, 14.600000381469727]"
1875,1731187768.858914,8,"[-3.511378765106201, 22.173967361450195, -1.0066027641296387, -0.49622854590415955, 17.200000762939453], [-2.8243699073791504, 22.416906356811523, -0.19346539676189423, -0.49622854590415955, 18.399999618530273], [-2.83963680267334, 22.538047790527344, 0.19825448095798492, -0.49622854590415955, 17.200000762939453], [-1.4274518489837646, 22.771469116210938, 1.0261672735214233, -0.49622854590415955, 15.0], [-2.809103012084961, 22.25795555114746, 1.3115469217300415, -0.37217140197753906, 16.299999237060547], [-2.8243699073791504, 22.324628829956055, 2.0411036014556885, -0.37217140197753906, 17.0], [-2.129727602005005, 22.44133186340332, 2.8137753009796143, -0.37217140197753906, 15.600000381469727], [-2.1411776542663574, 22.56783103942871, 2.7818686962127686, -0.37217140197753906, 14.100000381469727]"
1876,1731187768.908914,4,"[-1.4274518489837646, 22.75043487548828, 1.4179362058639526, -0.37217140197753906, 13.300000190734863], [-2.809103012084961, 22.277076721191406, 0.9320217967033386, -0.24811427295207977, 15.0], [-2.8243699073791504, 22.303743362426758, 2.257906198501587, -0.24811427295207977, 15.600000381469727], [-2.83963680267334, 22.199365615844727, 3.8975682258605957, -0.24811427295207977, 13.800000190734863]"
1877,1731187768.958914,0,[]
1878,1731187769.008914,9,"[-2.778569459915161, 21.875364303588867, -2.802966594696045, -0.37217140197753906, 14.800000190734863], [-2.7938361167907715, 21.987689971923828, -2.8791122436523438, -0.37217140197753906, 18.200000762939453], [-2.809103012084961, 22.128150939941406, -2.7352802753448486, -0.37217140197753906, 19.399999618530273], [-2.1182775497436523, 22.458995819091797, -1.2800968885421753, -0.37217140197753906, 18.100000381469727], [-2.129727602005005, 22.59210205078125, 1.0618858337402344, -0.37217140197753906, 14.899999618530273], [-3.4732117652893066, 21.92978858947754, -1.0629515647888184, -0.24811427295207977, 14.199999809265137], [-3.492295265197754, 22.06318473815918, -0.7569819688796997, -0.24811427295207977, 18.100000381469727], [-3.511378765106201, 22.190397262573242, -0.5331906676292419, -0.24811427295207977, 19.5], [-2.8243699073791504, 22.415925979614258, 0.28527989983558655, -0.24811427295207977, 18.700000762939453]"
1879,1731187769.058914,8,"[-2.129727602005005, 22.592546463012695, -1.0523724555969238, -0.49622854590415955, 13.600000381469727], [-2.1755282878875732, 22.9359188079834, 2.7770934104919434, -0.37217140197753906, 13.0], [-2.9007043838500977, 23.003637313842773, -0.959212064743042, -0.24811427295207977, 15.399999618530273], [-2.915971040725708, 23.114765167236328, -1.1787688732147217, -0.24811427295207977, 15.600000381469727], [-2.9312379360198975, 23.247379302978516, -0.9301453828811646, -0.24811427295207977, 12.899999618530273], [-2.1755282878875732, 23.099225997924805, -0.44089260697364807, -0.12405713647603989, 15.100000381469727], [-2.186978340148926, 23.222219467163086, -0.36109358072280884, -0.12405713647603989, 15.600000381469727], [-2.1984283924102783, 23.346498489379883, -0.07701551914215088, -0.12405713647603989, 13.100000381469727]"
1880,1731187769.108914,9,"[-3.4732117652893066, 21.447391510009766, -4.696256637573242, -0.37217140197753906, 12.699999809265137], [-3.492295265197754, 21.462465286254883, -5.169109344482422, -0.37217140197753906, 14.100000381469727], [-2.809103012084961, 21.918670654296875, -4.087619304656982, -0.37217140197753906, 13.199999809265137], [-3.4732117652893066, 21.567955017089844, -4.107161998748779, -0.24811427295207977, 14.0], [-3.492295265197754, 21.7509822845459, -3.7751684188842773, -0.24811427295207977, 16.600000381469727], [-2.809103012084961, 22.125038146972656, -2.760343074798584, -0.24811427295207977, 16.899999618530273], [-2.8243699073791504, 22.391868591308594, -1.07673978805542, -0.24811427295207977, 14.800000190734863], [-2.809103012084961, 22.29313087463379, -0.39128971099853516, -0.12405713647603989, 14.600000381469727], [-2.8243699073791504, 22.40314483642578, 0.8088552951812744, -0.12405713647603989, 13.800000190734863]"
