Frame Number,POSIX Timestamp,Detected Objects,Latitude,Longitude
7042,1739322546.8094,"[-3.625, 18.6953125, -3.3203125, 0.26, 16.232492903979004]",36899284,27290792
7043,1739322546.8594,[],36899284,27290792
7044,1739322546.9094,"[-2.4140625, 18.984375, -2.7109375, 0.0, 16.334684555795864], [-3.0546875, 19.0625, -3.25, 0.0, 16.62757831681574], [-3.671875, 19.15625, -1.6484375, 0.13, 14.471580313422193]",36899284,27290792
7045,1739322546.9594,"[-3.0234375, 18.96875, -2.1875, 0.0, 16.232492903979004], [-3.625, 18.5546875, -4.03125, -0.13, 16.02059991327962], [-3.671875, 18.84375, -3.8359375, -0.13, 15.68201724066995]",36899284,27290792
7061,1739322547.7594,"[-4.2265625, 18.6640625, -2.7265625, 0.13, 17.16003343634799], [-3.71875, 19.2734375, 2.765625, 0.13, 16.901960800285135], [-3.765625, 19.5703125, 2.296875, 0.13, 17.075701760979364], [-4.8359375, 17.5703125, -6.4453125, 0.26, 14.913616938342727]",36899273,27290775
7060,1739322547.7094,"[-4.2265625, 18.6640625, -2.7265625, 0.13, 17.16003343634799], [-3.71875, 19.2734375, 2.765625, 0.13, 16.901960800285135], [-3.765625, 19.5703125, 2.296875, 0.13, 17.075701760979364], [-4.8359375, 17.5703125, -6.4453125, 0.26, 14.913616938342727]",36899273,27290775
7059,1739322547.6594,[],36899273,27290775
7058,1739322547.6094,"[-4.2265625, 18.359375, -4.328125, 0.26, 15.185139398778876], [-3.671875, 18.7265625, -4.3515625, 0.26, 15.68201724066995]",36899273,27290775
7065,1739322547.9594,"[-4.28125, 18.7734375, -3.5078125, 0.26, 16.232492903979004], [-4.28125, 18.828125, -3.21875, 0.39, 15.314789170422552]",36899273,27290775
7064,1739322547.9094,[],36899273,27290775
7063,1739322547.8594,[],36899273,27290775
7062,1739322547.8094,"[-3.625, 18.7734375, -2.8203125, 0.13, 15.185139398778876], [-4.28125, 19.0234375, -1.703125, 0.13, 15.563025007672874]",36899273,27290775
7057,1739322547.5594,"[-3.71875, 19.4140625, 1.4296875, 0.13, 16.127838567197355]",36899273,27290775
7056,1739322547.5094,"[-4.8359375, 17.4375, -6.796875, 0.13, 17.24275869600789], [-4.28125, 18.8515625, -3.0859375, 0.13, 17.85329835010767]",36899273,27290775
7055,1739322547.4594,"[-4.8359375, 17.4375, -6.796875, 0.13, 17.24275869600789], [-4.28125, 18.8515625, -3.0859375, 0.13, 17.85329835010767]",36899273,27290775
7054,1739322547.4094,[],36899273,27290775
7050,1739322547.2094,"[-4.8359375, 18.6640625, 1.4453125, 0.26, 14.313637641589875], [-4.28125, 19.09375, 0.6015625, 0.26, 14.313637641589875]",36899273,27290775
7051,1739322547.2594,"[-4.8359375, 18.6640625, 1.4453125, 0.26, 14.313637641589875], [-4.28125, 19.09375, 0.6015625, 0.26, 14.313637641589875]",36899273,27290775
7052,1739322547.3094,"[-3.625, 18.546875, -4.0703125, 0.0, 18.06179973983887], [-3.0546875, 18.9453125, -3.8671875, 0.0, 17.781512503836435], [-4.171875, 18.375, -3.046875, 0.13, 15.797835966168101], [-4.2265625, 18.734375, -2.1796875, 0.13, 17.075701760979364], [-4.890625, 18.9453125, -0.65625, 0.13, 16.334684555795864]",36899273,27290775
7053,1739322547.3594,"[-4.2265625, 18.734375, -2.2109375, 0.26, 16.02059991327962]",36899273,27290775
7046,1739322547.0094,"[-3.0234375, 18.96875, -2.1875, 0.0, 16.232492903979004], [-3.625, 18.5546875, -4.03125, -0.13, 16.02059991327962], [-3.671875, 18.84375, -3.8359375, -0.13, 15.68201724066995]",36899273,27290775
7047,1739322547.0594,"[-4.8359375, 18.6875, -1.015625, 0.26, 17.403626894942438], [-4.8359375, 18.6640625, -1.4453125, 0.39, 16.720978579357176], [-4.28125, 18.921875, -2.609375, 0.39, 16.532125137753436]",36899273,27290775
7048,1739322547.1094,"[-3.625, 18.8046875, -2.6171875, 0.0, 17.24275869600789], [-3.625, 18.5390625, -4.1015625, -0.13, 16.989700043360187], [-3.671875, 18.78125, -4.109375, -0.13, 16.62757831681574]",36899273,27290775
7049,1739322547.1594,"[-3.0234375, 18.84375, -3.0859375, 0.0, 17.558748556724915], [-2.4453125, 19.2421875, -2.609375, 0.0, 17.85329835010767], [-3.0234375, 18.90625, -2.671875, 0.13, 17.075701760979364], [-3.671875, 18.7578125, -4.2109375, 0.13, 17.92391689498254]",36899273,27290775
7081,1739322548.7594,"[-3.578125, 18.6640625, -1.7578125, 0.0, 17.075701760979364], [-3.0234375, 19.0546875, -1.171875, 0.0, 17.781512503836435], [-3.0546875, 19.296875, -1.1640625, 0.0, 17.781512503836435]",36899265,2729077
7080,1739322548.7094,"[-3.578125, 18.6640625, -1.7578125, 0.0, 17.075701760979364], [-3.0234375, 19.0546875, -1.171875, 0.0, 17.781512503836435], [-3.0546875, 19.296875, -1.1640625, 0.0, 17.781512503836435]",36899265,2729077
7079,1739322548.6594,"[-4.2265625, 18.2734375, -4.671875, 0.26, 16.127838567197355]",36899265,2729077
7078,1739322548.6094,[],36899265,2729077
7085,1739322548.9594,[],36899265,2729077
7084,1739322548.9094,"[-4.8359375, 18.3828125, -3.5078125, 0.26, 16.127838567197355], [-4.890625, 18.5625, -3.8359375, 0.26, 15.910646070264992]",36899265,2729077
7083,1739322548.8594,"[-4.2265625, 18.65625, -2.78125, 0.13, 17.634279935629372], [-4.28125, 18.734375, -3.734375, 0.13, 18.260748027008265], [-4.2265625, 18.5703125, -3.2890625, 0.26, 17.708520116421443], [-4.28125, 18.7734375, -3.53125, 0.26, 17.92391689498254]",36899265,2729077
7082,1739322548.8094,"[-3.625, 18.8359375, -2.3671875, 0.0, 17.708520116421443], [-3.0546875, 19.1328125, -2.7734375, 0.0, 18.45098040014257], [-3.671875, 19.1328125, -1.8984375, 0.13, 16.901960800285135]",36899265,2729077
7069,1739322548.1594,[],36899265,2729077
7068,1739322548.1094,"[-3.671875, 18.4375, -5.4453125, 0.26, 15.68201724066995]",36899265,2729077
7067,1739322548.0594,[],36899265,2729077
7066,1739322548.0094,"[-4.28125, 18.7734375, -3.5078125, 0.26, 16.232492903979004], [-4.28125, 18.828125, -3.21875, 0.39, 15.314789170422552]",36899265,2729077
7070,1739322548.2094,[],36899265,2729077
7071,1739322548.2594,[],36899265,2729077
7072,1739322548.3094,"[-3.578125, 18.7421875, -0.5625, 0.0, 16.232492903979004], [-3.0234375, 19.09375, -0.1796875, 0.0, 16.62757831681574], [-3.1328125, 19.7578125, 1.5234375, 0.0, 17.403626894942438], [-3.765625, 19.6484375, 1.5859375, 0.13, 16.334684555795864]",36899265,2729077
7073,1739322548.3594,"[-3.765625, 19.515625, 2.7734375, 0.0, 16.434526764861875], [-4.8359375, 17.8984375, -5.46875, 0.26, 16.720978579357176], [-4.28125, 18.65625, -4.109375, 0.26, 16.812412373755873], [-4.2265625, 18.671875, -2.65625, 0.39, 15.563025007672874], [-4.28125, 18.953125, -2.390625, 0.39, 15.185139398778876]",36899265,2729077
7074,1739322548.4094,[],36899265,2729077
7075,1739322548.4594,[],36899265,2729077
7076,1739322548.5094,[],36899265,2729077
7077,1739322548.5594,"[-3.625, 18.921875, 1.5703125, 0.0, 17.075701760979364], [-3.671875, 19.1953125, 1.125, 0.0, 17.634279935629372]",36899265,2729077
7098,1739322549.6094,"[-4.28125, 16.703125, -9.2578125, 0.26, 17.481880270062003]",36899258,27290762
7099,1739322549.6594,"[-4.2265625, 18.625, -2.9765625, 0.13, 18.750612633917], [-3.671875, 18.9296875, -3.3828125, 0.13, 19.030899869919434], [-4.28125, 19.09375, -0.3984375, 0.26, 17.558748556724915]",36899258,27290762
7100,1739322549.7094,"[-1.8359375, 17.5703125, -8.4375, 0.13, 15.440680443502757]",36899258,27290762
7101,1739322549.7594,"[-1.8359375, 17.5703125, -8.4375, 0.13, 15.440680443502757]",36899258,27290762
7102,1739322549.8094,[],36899258,27290762
7103,1739322549.8594,"[-4.28125, 18.609375, -4.296875, 0.26, 17.634279935629372]",36899258,27290762
7104,1739322549.9094,[],36899258,27290762
7105,1739322549.9594,"[-3.0234375, 18.4375, -4.953125, 0.0, 18.573324964312686], [-3.0546875, 18.453125, -5.765625, 0.0, 18.920946026904804], [-3.0234375, 17.96875, -6.4609375, -0.13, 16.901960800285135], [-2.4453125, 17.734375, -7.9140625, -0.13, 17.481880270062003]",36899258,27290762
7090,1739322549.2094,"[-4.8359375, 18.515625, -2.734375, 0.13, 18.512583487190753], [-4.890625, 17.03125, -8.3203125, 0.13, 18.129133566428553], [-4.8359375, 18.5078125, -2.7890625, 0.26, 17.403626894942438], [-4.890625, 18.640625, -3.4296875, 0.26, 17.558748556724915]",36899258,27290762
7091,1739322549.2594,"[-4.8359375, 18.515625, -2.734375, 0.13, 18.512583487190753], [-4.890625, 17.03125, -8.3203125, 0.13, 18.129133566428553], [-4.8359375, 18.5078125, -2.7890625, 0.26, 17.403626894942438], [-4.890625, 18.640625, -3.4296875, 0.26, 17.558748556724915]",36899258,27290762
7092,1739322549.3094,"[-2.4140625, 18.9921875, -2.65625, 0.0, 17.634279935629372], [-3.625, 18.7734375, -2.8203125, 0.13, 18.325089127062363], [-3.671875, 18.859375, -3.734375, 0.13, 17.92391689498254], [-4.2265625, 18.7890625, -1.6953125, 0.26, 17.92391689498254], [-4.28125, 18.953125, -2.359375, 0.26, 17.708520116421443]",36899258,27290762
7093,1739322549.3594,"[-4.28125, 18.7890625, -3.4375, 0.26, 15.68201724066995]",36899258,27290762
7094,1739322549.4094,"[-3.625, 18.8671875, -2.15625, 0.0, 17.85329835010767]",36899258,27290762
7095,1739322549.4594,[],36899258,27290762
7096,1739322549.5094,[],36899258,27290762
7097,1739322549.5594,"[-4.2265625, 18.6171875, -3.03125, 0.0, 18.45098040014257], [-4.28125, 18.4921875, -4.78125, 0.0, 18.45098040014257], [-4.2265625, 18.265625, -4.7109375, -0.13, 17.634279935629372], [-3.0546875, 18.6640625, -5.0546875, -0.13, 18.129133566428553]",36899258,27290762
7089,1739322549.1594,"[-5.4375, 18.34375, -2.734375, 0.13, 16.989700043360187], [-4.28125, 18.921875, -2.578125, 0.13, 17.993405494535818], [-4.8359375, 18.6796875, 1.1484375, 0.26, 15.797835966168101], [-4.890625, 18.90625, 1.3203125, 0.26, 16.434526764861875]",36899258,27290762
7088,1739322549.1094,"[-3.0234375, 19.0859375, -0.53125, 0.0, 17.24275869600789], [-3.0546875, 19.3203125, -0.734375, 0.0, 17.634279935629372]",36899258,27290762
7087,1739322549.0594,"[-4.8359375, 18.328125, -3.796875, 0.13, 17.16003343634799], [-4.28125, 18.7890625, -3.4375, 0.13, 17.323937598229687]",36899258,27290762
7086,1739322549.0094,[],36899258,27290762
7121,1739322550.7594,"[-3.53125, 18.4140625, -1.8515625, 0.0, 16.812412373755873], [-2.984375, 18.671875, -2.609375, 0.0, 17.403626894942438], [-4.2265625, 18.6796875, -2.640625, 0.0, 17.403626894942438], [-4.28125, 19.0859375, -0.7265625, 0.0, 18.129133566428553], [-3.71875, 19.4296875, 1.171875, 0.0, 17.075701760979364], [-4.28125, 18.453125, -4.9296875, 0.13, 15.314789170422552], [-3.671875, 19.2265625, -0.234375, -0.13, 16.720978579357176]",36899258,27290762
7120,1739322550.7094,"[-3.53125, 18.4140625, -1.8515625, 0.0, 16.812412373755873], [-2.984375, 18.671875, -2.609375, 0.0, 17.403626894942438], [-4.2265625, 18.6796875, -2.640625, 0.0, 17.403626894942438], [-4.28125, 19.0859375, -0.7265625, 0.0, 18.129133566428553], [-3.71875, 19.4296875, 1.171875, 0.0, 17.075701760979364], [-4.28125, 18.453125, -4.9296875, 0.13, 15.314789170422552], [-3.671875, 19.2265625, -0.234375, -0.13, 16.720978579357176]",36899258,27290762
7119,1739322550.6594,"[-2.4140625, 19.03125, -2.3515625, 0.0, 15.910646070264992], [-3.0546875, 19.28125, -1.4609375, 0.0, 18.06179973983887], [-3.09375, 19.4921875, -1.8046875, 0.0, 16.532125137753436], [-4.2265625, 17.875, -6.0234375, -0.26, 15.440680443502757], [-3.671875, 18.3671875, -5.6796875, -0.26, 16.812412373755873], [-3.625, 18.6171875, -3.734375, -0.13, 18.129133566428553], [-3.671875, 18.9375, -3.34375, -0.13, 19.731278535996985], [-3.71875, 19.1796875, -3.3359375, -0.13, 17.781512503836435]",36899258,27290762
7118,1739322550.6094,"[-3.0234375, 18.90625, -2.640625, 0.0, 17.24275869600789], [-3.0546875, 19.046875, -3.3125, 0.0, 18.325089127062363], [-4.2265625, 18.6796875, -2.640625, 0.13, 15.910646070264992], [-4.28125, 18.6015625, -4.3203125, 0.13, 16.901960800285135], [-3.765625, 19.328125, 3.8515625, 0.13, 17.24275869600789], [-3.71875, 19.2734375, 2.7578125, 0.26, 15.563025007672874], [-3.765625, 19.3828125, 3.5859375, 0.26, 16.127838567197355], [-3.0234375, 18.5859375, -4.3671875, -0.13, 15.797835966168101], [-3.0546875, 18.6171875, -5.21875, -0.13, 16.434526764861875]",36899258,27290762
7106,1739322550.0094,"[-3.0234375, 18.4375, -4.953125, 0.0, 18.573324964312686], [-3.0546875, 18.453125, -5.765625, 0.0, 18.920946026904804], [-3.0234375, 17.96875, -6.4609375, -0.13, 16.901960800285135], [-2.4453125, 17.734375, -7.9140625, -0.13, 17.481880270062003]",36899258,27290762
7107,1739322550.0594,"[-2.4453125, 18.8671875, -4.59375, 0.13, 17.558748556724915], [-3.0546875, 17.9765625, -7.1171875, 0.26, 14.62397997898956]",36899258,27290762
7108,1739322550.1094,"[-4.28125, 18.9296875, -2.53125, 0.13, 16.232492903979004]",36899258,27290762
7109,1739322550.1594,[],36899258,27290762
7117,1739322550.5594,"[-3.625, 18.921875, -1.6015625, 0.0, 16.62757831681574], [-3.0546875, 19.1640625, -2.578125, 0.0, 18.512583487190753], [-3.671875, 19.1640625, -1.5625, 0.13, 15.68201724066995], [-3.0546875, 18.9453125, -3.875, -0.13, 17.24275869600789]",36899258,27290762
7116,1739322550.5094,"[-4.171875, 18.5859375, -1.140625, 0.0, 17.075701760979364], [-4.2265625, 18.3828125, -4.234375, 0.13, 16.232492903979004]",36899258,27290762
7115,1739322550.4594,"[-4.171875, 18.5859375, -1.140625, 0.0, 17.075701760979364], [-4.2265625, 18.3828125, -4.234375, 0.13, 16.232492903979004]",36899258,27290762
7114,1739322550.4094,"[-3.625, 18.8984375, -1.84375, 0.0, 17.323937598229687], [-3.0546875, 19.3203125, 0.8046875, 0.0, 17.16003343634799]",36899258,27290762
7125,1739322550.9594,"[-3.578125, 18.734375, -0.7265625, 0.0, 16.434526764861875], [-3.625, 18.90625, -1.765625, 0.0, 19.084850188786497], [-4.28125, 18.9140625, -2.6875, 0.0, 19.444826721501688], [-3.71875, 19.3359375, -2.2734375, 0.0, 17.558748556724915], [-4.2265625, 18.78125, -1.71875, 0.13, 16.989700043360187], [-3.671875, 19.1171875, -2.0546875, 0.13, 17.92391689498254], [-3.71875, 19.3828125, -1.8359375, 0.13, 16.720978579357176], [-3.625, 18.8671875, -2.15625, -0.13, 18.260748027008265], [-3.671875, 19.1328125, -1.8984375, -0.13, 18.325089127062363], [-4.3359375, 19.2109375, -2.2109375, -0.13, 16.02059991327962], [-3.0546875, 19.2734375, -1.5625, 0.0, 19.395192526186186]",36899258,27290762
7124,1739322550.9094,[],36899258,27290762
7123,1739322550.8594,"[-3.578125, 18.484375, -3.140625, 0.0, 16.901960800285135], [-4.2265625, 17.3515625, -7.3984375, 0.13, 16.434526764861875], [-4.28125, 17.140625, -8.4296875, 0.13, 16.812412373755873], [-4.3359375, 18.90625, -4.0625, 0.13, 16.532125137753436], [-4.3359375, 19.3359375, -0.4921875, 0.26, 15.314789170422552]",36899258,27290762
7122,1739322550.8094,"[-2.984375, 18.5078125, -3.5859375, 0.0, 17.323937598229687], [-3.625, 18.1640625, -5.53125, 0.0, 19.344984512435676], [-3.671875, 18.890625, -3.5703125, 0.0, 20.606978403536118], [-3.71875, 19.4609375, 0.453125, 0.0, 19.912260756924947], [-3.1328125, 19.5703125, 3.125, 0.0, 17.634279935629372], [-3.671875, 18.7265625, -4.359375, 0.13, 17.781512503836435], [-3.71875, 19.453125, 0.71875, 0.13, 16.720978579357176], [-3.578125, 18.2421875, -4.3046875, -0.13, 16.62757831681574], [-3.625, 18.1171875, -5.671875, -0.13, 18.19543935541869], [-3.671875, 18.8984375, -3.5625, -0.13, 19.19078092376074], [-3.09375, 19.5625, 0.734375, -0.13, 18.388490907372553], [-3.1328125, 19.7265625, 1.8984375, -0.13, 16.232492903979004]",36899258,27290762
7110,1739322550.2094,[],36899258,27290762
7111,1739322550.2594,[],36899258,27290762
7112,1739322550.3094,"[-3.625, 18.71875, -3.1875, -0.13, 16.901960800285135], [-3.671875, 19.0546875, -2.5703125, -0.13, 17.634279935629372]",36899258,27290762
7113,1739322550.3594,"[-3.0234375, 19.0859375, -0.3984375, 0.0, 17.85329835010767], [-3.0546875, 19.3203125, 0.75, 0.0, 19.590413923210935], [-4.28125, 18.6015625, -4.3515625, -0.26, 15.797835966168101], [-3.625, 18.7890625, -2.734375, -0.13, 18.512583487190753], [-3.671875, 19.1640625, -1.5390625, -0.13, 19.590413923210935], [-3.09375, 19.578125, 0.1171875, -0.13, 17.24275869600789]",36899258,27290762
7130,1739322551.2094,"[-3.578125, 18.703125, -1.2421875, 0.0, 17.403626894942438], [-3.625, 18.9609375, -1.03125, 0.0, 18.976270912904415], [-3.0546875, 19.3359375, 0.1484375, 0.0, 18.633228601204557], [-2.984375, 18.71875, -2.2578125, -0.13, 16.434526764861875], [-3.625, 18.9140625, -1.6875, -0.13, 18.388490907372553], [-3.0546875, 19.328125, -0.4765625, -0.13, 18.45098040014257]",36899258,27290762
7131,1739322551.2594,"[-3.578125, 18.703125, -1.2421875, 0.0, 17.403626894942438], [-3.625, 18.9609375, -1.03125, 0.0, 18.976270912904415], [-3.0546875, 19.3359375, 0.1484375, 0.0, 18.633228601204557], [-2.984375, 18.71875, -2.2578125, -0.13, 16.434526764861875], [-3.625, 18.9140625, -1.6875, -0.13, 18.388490907372553], [-3.0546875, 19.328125, -0.4765625, -0.13, 18.45098040014257]",36899258,27290762
7132,1739322551.3094,"[-2.4140625, 19.1796875, 0.2265625, 0.0, 18.512583487190753], [-2.4453125, 19.4140625, 0.6015625, 0.0, 18.920946026904804], [-2.4140625, 19.0703125, -2.0, -0.13, 17.634279935629372], [-2.4453125, 19.375, -1.3125, -0.13, 18.19543935541869]",36899258,27290762
7133,1739322551.3594,"[-3.578125, 18.609375, -2.2578125, 0.0, 18.129133566428553], [-3.625, 18.8359375, -2.375, 0.0, 21.335389083702175], [-3.671875, 19.109375, -2.140625, 0.0, 21.43014800254095], [-3.71875, 19.4453125, -0.984375, 0.0, 18.633228601204557], [-4.2265625, 18.6953125, -2.5078125, 0.13, 19.030899869919434], [-3.671875, 19.125, -2.0, 0.13, 19.084850188786497], [-3.578125, 18.4375, -3.390625, -0.13, 16.901960800285135], [-3.0234375, 18.84375, -3.09375, -0.13, 19.822712330395685], [-3.0546875, 19.1484375, -2.6796875, -0.13, 20.043213737826427], [-3.71875, 19.375, -1.921875, -0.13, 17.781512503836435]",36899258,27290762
7126,1739322551.0094,"[-3.578125, 18.734375, -0.7265625, 0.0, 16.434526764861875], [-3.625, 18.90625, -1.765625, 0.0, 19.084850188786497], [-4.28125, 18.9140625, -2.6875, 0.0, 19.444826721501688], [-3.71875, 19.3359375, -2.2734375, 0.0, 17.558748556724915], [-4.2265625, 18.78125, -1.71875, 0.13, 16.989700043360187], [-3.671875, 19.1171875, -2.0546875, 0.13, 17.92391689498254], [-3.71875, 19.3828125, -1.8359375, 0.13, 16.720978579357176], [-3.625, 18.8671875, -2.15625, -0.13, 18.260748027008265], [-3.671875, 19.1328125, -1.8984375, -0.13, 18.325089127062363], [-4.3359375, 19.2109375, -2.2109375, -0.13, 16.02059991327962], [-3.0546875, 19.2734375, -1.5625, 0.0, 19.395192526186186]",36899258,27290762
7127,1739322551.0594,"[-4.28125, 19.0234375, 1.703125, 0.0, 18.129133566428553], [-4.28125, 19.078125, -0.96875, -0.13, 17.558748556724915]",36899258,27290762
7128,1739322551.1094,"[-3.71875, 19.2109375, 3.15625, 0.0, 17.781512503836435], [-3.765625, 19.3046875, 3.96875, 0.0, 17.403626894942438], [-3.765625, 19.421875, 3.359375, 0.13, 15.440680443502757], [-2.4453125, 19.421875, -0.0234375, -0.13, 16.434526764861875], [-3.09375, 19.5078125, 1.609375, -0.13, 17.634279935629372]",36899258,27290762
7129,1739322551.1594,"[-1.2265625, 19.53125, 0.53125, 0.0, 17.481880270062003], [-1.2265625, 19.5078125, -1.0078125, -0.13, 16.812412373755873]",36899258,27290762
7138,1739322551.6094,"[-2.4140625, 19.1171875, -1.515625, 0.0, 17.558748556724915], [-3.0546875, 19.3125, -0.890625, 0.0, 16.812412373755873], [-2.4140625, 19.078125, -1.9453125, -0.13, 16.720978579357176], [-2.4453125, 19.375, -1.3125, -0.13, 16.334684555795864]",36899258,27290762
7139,1739322551.6594,"[-4.2265625, 18.203125, -4.9453125, -0.26, 17.323937598229687], [-3.671875, 18.609375, -4.8515625, -0.26, 17.075701760979364], [-4.171875, 18.390625, -2.9375, -0.13, 17.92391689498254], [-4.8359375, 18.2734375, -4.0390625, -0.13, 19.49390006644913]",36899258,27290762
7140,1739322551.7094,[],36899258,27290762
7141,1739322551.7594,[],36899258,27290762
7142,1739322551.8094,"[-3.625, 18.7109375, -3.25, 0.0, 18.750612633917], [-3.0546875, 19.171875, -2.515625, 0.0, 18.388490907372553], [-4.2265625, 18.609375, -3.0859375, 0.13, 17.323937598229687], [-4.28125, 18.953125, -2.390625, 0.13, 17.481880270062003], [-4.8359375, 18.2265625, -4.25, -0.26, 17.24275869600789]",36899258,27290762
7143,1739322551.8594,"[-3.0546875, 19.1875, 2.3828125, 0.0, 17.24275869600789], [-3.671875, 19.1328125, -1.8984375, -0.13, 17.781512503836435]",36899258,27290762
7144,1739322551.9094,"[-4.2265625, 17.7578125, -6.359375, -0.26, 15.68201724066995]",36899258,27290762
7145,1739322551.9594,[],36899258,27290762
7137,1739322551.5594,"[-2.984375, 18.796875, -1.375, 0.0, 16.434526764861875], [-2.4140625, 19.1015625, -1.71875, 0.0, 18.19543935541869], [-2.4453125, 19.390625, -1.0859375, 0.0, 18.19543935541869], [-2.984375, 18.7265625, -2.1640625, -0.13, 16.02059991327962], [-3.0234375, 19.0078125, -1.7890625, -0.13, 17.24275869600789], [-3.0546875, 19.3125, -0.875, -0.13, 17.708520116421443]",36899258,27290762
7136,1739322551.5094,"[-2.4140625, 19.140625, -1.203125, 0.0, 18.573324964312686], [-2.4453125, 19.4140625, -0.5546875, 0.0, 18.573324964312686], [-3.0234375, 18.9453125, -2.3828125, -0.13, 18.325089127062363], [-3.0546875, 19.265625, -1.65625, -0.13, 17.85329835010767]",36899258,27290762
7135,1739322551.4594,"[-2.4140625, 19.140625, -1.203125, 0.0, 18.573324964312686], [-2.4453125, 19.4140625, -0.5546875, 0.0, 18.573324964312686], [-3.0234375, 18.9453125, -2.3828125, -0.13, 18.325089127062363], [-3.0546875, 19.265625, -1.65625, -0.13, 17.85329835010767]",36899258,27290762
7134,1739322551.4094,"[-3.625, 18.984375, -0.421875, 0.0, 19.637878273455552], [-3.671875, 19.2265625, -0.25, 0.0, 20.3342375548695], [-3.71875, 19.4453125, 0.96875, 0.0, 18.325089127062363], [-3.671875, 19.21875, 0.625, 0.13, 16.989700043360187], [-3.625, 18.9765625, -0.578125, -0.13, 18.19543935541869], [-3.671875, 19.2265625, -0.265625, -0.13, 18.512583487190753]",36899258,27290762
7153,1739322552.3594,"[-4.2265625, 18.703125, -2.453125, 0.0, 18.512583487190753], [-3.625, 18.78125, -2.7890625, -0.13, 18.633228601204557]",36899250,27290739
7152,1739322552.3094,[],36899250,27290739
7151,1739322552.2594,[],36899250,27290739
7150,1739322552.2094,[],36899250,27290739
7157,1739322552.5594,[],36899250,27290739
7156,1739322552.5094,"[-4.2265625, 18.3125, -4.515625, -0.13, 17.558748556724915]",36899250,27290739
7155,1739322552.4594,"[-4.2265625, 18.3125, -4.515625, -0.13, 17.558748556724915]",36899250,27290739
7154,1739322552.4094,[],36899250,27290739
7158,1739322552.6094,"[-4.2265625, 18.8046875, -1.5, 0.0, 17.92391689498254], [-3.625, 18.75, -2.96875, -0.26, 17.481880270062003], [-3.671875, 18.5546875, -5.0390625, -0.26, 16.812412373755873], [-4.2265625, 18.6171875, -3.0078125, -0.13, 19.49390006644913], [-3.671875, 18.796875, -4.046875, -0.13, 18.06179973983887]",36899250,27290739
7159,1739322552.6594,"[-4.8359375, 18.53125, -2.625, 0.0, 17.993405494535818], [-4.890625, 18.84375, -2.0390625, 0.0, 17.993405494535818], [-4.2265625, 18.6171875, -3.0234375, -0.26, 17.075701760979364], [-4.28125, 18.7265625, -3.75, -0.26, 15.797835966168101], [-4.2265625, 18.765625, -1.875, -0.13, 18.45098040014257], [-4.28125, 18.9609375, -2.3359375, -0.13, 18.512583487190753]",36899250,27290739
7160,1739322552.7094,"[-4.171875, 18.46875, -2.390625, 0.0, 17.993405494535818], [-4.2265625, 18.6796875, -2.59375, 0.0, 19.637878273455552], [-4.28125, 18.8046875, -3.3515625, 0.0, 17.481880270062003], [-3.578125, 18.6640625, -1.75, -0.13, 17.075701760979364], [-3.625, 18.7890625, -2.7421875, -0.13, 19.54242509439325], [-3.671875, 18.8359375, -3.84375, -0.13, 18.750612633917]",36899250,27290739
7161,1739322552.7594,"[-4.171875, 18.46875, -2.390625, 0.0, 17.993405494535818], [-4.2265625, 18.6796875, -2.59375, 0.0, 19.637878273455552], [-4.28125, 18.8046875, -3.3515625, 0.0, 17.481880270062003], [-3.578125, 18.6640625, -1.75, -0.13, 17.075701760979364], [-3.625, 18.7890625, -2.7421875, -0.13, 19.54242509439325], [-3.671875, 18.8359375, -3.84375, -0.13, 18.750612633917]",36899250,27290739
7162,1739322552.8094,[],36899250,27290739
7163,1739322552.8594,"[-4.2265625, 18.4453125, -3.9453125, -0.26, 17.993405494535818], [-4.28125, 18.609375, -4.3046875, -0.26, 17.708520116421443]",36899250,27290739
7164,1739322552.9094,"[-4.2265625, 18.2265625, -4.84375, 0.0, 17.403626894942438], [-4.2265625, 16.84375, -8.4921875, -0.13, 16.989700043360187]",36899250,27290739
7165,1739322552.9594,"[-4.171875, 18.53125, -1.8203125, 0.0, 17.708520116421443], [-4.8359375, 18.546875, -2.5390625, 0.0, 17.24275869600789], [-3.625, 18.609375, -3.7578125, -0.26, 14.913616938342727], [-4.171875, 18.2421875, -3.7421875, -0.13, 17.481880270062003], [-4.2265625, 18.359375, -4.3203125, -0.13, 17.16003343634799]",36899250,27290739
7149,1739322552.1594,"[-4.28125, 18.84375, -3.1015625, -0.26, 17.634279935629372]",36899250,27290739
7148,1739322552.1094,"[-3.625, 18.9140625, -1.6328125, -0.13, 16.02059991327962], [-2.4453125, 19.1796875, -3.0546875, -0.13, 16.812412373755873]",36899250,27290739
7147,1739322552.0594,"[-3.625, 18.4921875, -4.3046875, -0.13, 18.19543935541869]",36899250,27290739
7146,1739322552.0094,[],36899250,27290739
7177,1739322553.5594,"[-3.578125, 18.3515625, -3.828125, 0.0, 17.708520116421443], [-3.625, 17.90625, -6.3203125, 0.0, 17.634279935629372]",36899242,27290733
7176,1739322553.5094,"[-3.625, 18.6953125, -3.328125, -0.26, 16.127838567197355], [-3.578125, 18.5625, -2.625, -0.13, 17.075701760979364], [-4.2265625, 18.6640625, -2.7109375, -0.13, 17.634279935629372]",36899242,27290733
