Frame Number,POSIX Timestamp,Num Detected Objects,Detected Objects
1369,1731187743.558914,14,"[0.0, 33.35956573486328, 2.653898239135742, -0.37217140197753906, 14.800000190734863], [0.0, 33.446903228759766, 3.0656256675720215, -0.37217140197753906, 15.0], [0.0, 32.38020324707031, 2.642969846725464, -0.24811427295207977, 15.0], [0.0, 32.50657272338867, 2.5954391956329346, -0.24811427295207977, 16.399999618530273], [0.0, 32.6184196472168, 2.726358413696289, -0.24811427295207977, 15.100000381469727], [-1.0419634580612183, 33.08838653564453, 3.9770994186401367, -0.24811427295207977, 13.199999809265137], [0.0, 33.0985107421875, 4.938880920410156, -0.24811427295207977, 16.0], [-1.049596905708313, 33.31271743774414, 4.153853416442871, -0.24811427295207977, 15.699999809265137], [-1.0534136295318604, 33.33563232421875, 4.892704010009766, -0.24811427295207977, 13.399999618530273], [0.0, 31.985132217407227, 5.693350315093994, -0.12405713647603989, 13.800000190734863], [0.0, 32.11661911010742, 5.6512227058410645, -0.12405713647603989, 15.100000381469727], [0.0, 32.26807403564453, 5.4923176765441895, -0.12405713647603989, 13.800000190734863], [-2.0915603637695312, 32.93532180786133, 5.549227237701416, -0.12405713647603989, 13.800000190734863], [-1.049596905708313, 33.00350570678711, 6.1449456214904785, -0.12405713647603989, 13.800000190734863]"
1370,1731187743.608914,0,[]
1371,1731187743.658914,7,"[0.0, 33.343265533447266, 2.851407289505005, -0.24811427295207977, 13.699999809265137], [-1.049596905708313, 33.44019317626953, 2.9572296142578125, -0.24811427295207977, 15.300000190734863], [-1.0534136295318604, 33.535194396972656, 3.254775047302246, -0.24811427295207977, 14.199999809265137], [0.0, 32.2529296875, 4.812705039978027, -0.12405713647603989, 14.399999618530273], [-1.0457801818847656, 33.142433166503906, 4.515479564666748, -0.12405713647603989, 14.699999809265137], [-1.049596905708313, 33.18421936035156, 5.079306125640869, -0.12405713647603989, 16.299999237060547], [-1.0534136295318604, 33.22808837890625, 5.576469421386719, -0.12405713647603989, 15.199999809265137]"
1372,1731187743.708914,0,[]
1373,1731187743.758914,5,"[-1.0419634580612183, 33.13584518432617, 3.5601251125335693, -0.24811427295207977, 13.600000381469727], [-1.0457801818847656, 33.23412322998047, 3.7819936275482178, -0.24811427295207977, 14.800000190734863], [-1.049596905708313, 33.336708068847656, 3.956721544265747, -0.24811427295207977, 13.800000190734863], [-1.0457801818847656, 32.94137954711914, 5.803084373474121, -0.12405713647603989, 14.100000381469727], [0.0, 32.986534118652344, 6.323137283325195, -0.12405713647603989, 13.5]"
1374,1731187743.808914,3,"[-1.0152465105056763, 32.26387023925781, 3.670811414718628, -0.24811427295207977, 14.100000381469727], [0.0, 32.30091094970703, 4.479363441467285, -0.24811427295207977, 14.600000381469727], [-1.022879958152771, 32.50191116333008, 3.738133430480957, -0.24811427295207977, 12.800000190734863]"
1375,1731187743.858914,4,"[-2.0304930210113525, 32.28756332397461, 2.975435972213745, -0.24811427295207977, 13.5], [-3.057189702987671, 32.41056823730469, 1.9032108783721924, -0.24811427295207977, 15.0], [-2.045759916305542, 32.528255462646484, 3.0202043056488037, -0.24811427295207977, 14.300000190734863], [-2.045759916305542, 32.274288177490234, 5.057601451873779, -0.12405713647603989, 13.199999809265137]"
1376,1731187743.908914,0,[]
1377,1731187743.958914,16,"[0.0, 32.22380447387695, 4.133913993835449, -0.24811427295207977, 15.5], [-2.0304930210113525, 32.3471565246582, 2.2363762855529785, -0.24811427295207977, 15.5], [0.0, 32.29866027832031, 4.495567321777344, -0.24811427295207977, 17.0], [-1.022879958152771, 32.53720474243164, 3.4173383712768555, -0.24811427295207977, 16.5], [0.0, 32.60926055908203, 4.005110740661621, -0.24811427295207977, 14.100000381469727], [-1.038146734237671, 33.12242126464844, 2.3328118324279785, -0.24811427295207977, 14.100000381469727], [-1.0419634580612183, 33.172080993652344, 3.204977512359619, -0.24811427295207977, 16.899999618530273], [-1.0457801818847656, 33.25148010253906, 3.626188039779663, -0.24811427295207977, 17.200000762939453], [0.0, 33.2061767578125, 5.044112682342529, -0.24811427295207977, 14.399999618530273], [-2.0304930210113525, 32.141998291015625, 4.269871234893799, -0.12405713647603989, 15.0], [-1.0190632343292236, 32.13417053222656, 5.456209659576416, -0.12405713647603989, 16.5], [-1.022879958152771, 32.21649932861328, 5.696061611175537, -0.12405713647603989, 15.800000190734863], [-1.0266966819763184, 32.388572692871094, 5.415816307067871, -0.12405713647603989, 12.800000190734863], [-1.0419634580612183, 32.98625946044922, 4.750296115875244, -0.12405713647603989, 15.399999618530273], [-1.0457801818847656, 33.02692794799805, 5.294561386108398, -0.12405713647603989, 16.299999237060547], [0.0, 32.844581604003906, 7.023311138153076, -0.12405713647603989, 14.300000190734863]"
1378,1731187744.008914,5,"[-1.0419634580612183, 33.234413146972656, 2.4763870239257812, -0.24811427295207977, 13.399999618530273], [0.0, 33.244544982910156, 3.8346071243286133, -0.24811427295207977, 13.399999618530273], [-1.0419634580612183, 32.966819763183594, 4.883387565612793, -0.12405713647603989, 14.100000381469727], [-1.0457801818847656, 33.03535461425781, 5.241722106933594, -0.12405713647603989, 15.600000381469727], [-1.049596905708313, 33.097625732421875, 5.615949630737305, -0.12405713647603989, 14.600000381469727]"
1379,1731187744.058914,5,"[-1.0152465105056763, 32.21998596191406, 4.037896156311035, -0.24811427295207977, 13.399999618530273], [0.0, 32.12590026855469, 5.598217964172363, -0.24811427295207977, 13.399999618530273], [-1.0152465105056763, 31.98786163330078, 5.586483001708984, -0.12405713647603989, 14.600000381469727], [0.0, 31.842220306396484, 7.034675121307373, -0.12405713647603989, 15.199999809265137], [0.0, 32.00555419921875, 6.858473777770996, -0.12405713647603989, 13.699999809265137]"
1380,1731187744.108914,3,"[-2.0304930210113525, 32.42217254638672, 0.3777691125869751, -0.24811427295207977, 13.800000190734863], [-2.0381264686584473, 32.54581069946289, -0.17244721949100494, -0.24811427295207977, 13.5], [-2.0304930210113525, 32.39223861694336, 1.4432308673858643, -0.12405713647603989, 13.300000190734863]"
1381,1731187744.158914,3,"[-2.0304930210113525, 32.36404800415039, 1.976943850517273, -0.24811427295207977, 14.5], [-1.0190632343292236, 32.393943786621094, 3.6065990924835205, -0.24811427295207977, 14.600000381469727], [-1.022879958152771, 32.595272064208984, 2.8100244998931885, -0.24811427295207977, 13.300000190734863]"
1382,1731187744.208914,20,"[-2.022859573364258, 32.21794128417969, 2.335416316986084, -0.37217140197753906, 13.600000381469727], [-2.0304930210113525, 32.34767532348633, 2.228848457336426, -0.37217140197753906, 16.0], [-2.0381264686584473, 32.47393035888672, 2.1687352657318115, -0.37217140197753906, 15.899999618530273], [-1.022879958152771, 32.57005310058594, 3.088606119155884, -0.37217140197753906, 13.5], [-1.0419634580612183, 33.276145935058594, 1.8321146965026855, -0.37217140197753906, 13.800000190734863], [-1.0457801818847656, 33.388587951660156, 2.0031135082244873, -0.37217140197753906, 12.800000190734863], [-2.015226125717163, 31.954557418823242, 3.807368516921997, -0.24811427295207977, 12.699999809265137], [-2.022859573364258, 32.05820846557617, 3.9650235176086426, -0.24811427295207977, 17.399999618530273], [-2.0304930210113525, 32.14396286010742, 4.255064964294434, -0.24811427295207977, 19.700000762939453], [-2.0381264686584473, 32.26277160644531, 4.286389350891113, -0.24811427295207977, 20.100000381469727], [-1.022879958152771, 32.2253532409668, 5.645745277404785, -0.24811427295207977, 17.399999618530273], [-1.038146734237671, 32.979454040527344, 3.8590688705444336, -0.24811427295207977, 13.0], [-1.0419634580612183, 33.10115051269531, 3.8694207668304443, -0.24811427295207977, 14.699999809265137], [-1.0457801818847656, 33.21942138671875, 3.9090137481689453, -0.24811427295207977, 13.600000381469727], [-2.022859573364258, 31.78754997253418, 5.7447190284729, -0.12405713647603989, 14.600000381469727], [-2.0304930210113525, 31.936050415039062, 5.606126308441162, -0.12405713647603989, 16.799999237060547], [-2.0381264686584473, 31.983591079711914, 6.02574348449707, -0.12405713647603989, 16.799999237060547], [-1.022879958152771, 31.79616928100586, 7.7039947509765625, -0.12405713647603989, 14.300000190734863], [-1.0419634580612183, 32.76560974121094, 6.088800430297852, -0.12405713647603989, 14.199999809265137], [-1.0457801818847656, 32.82942581176758, 6.40618371963501, -0.12405713647603989, 13.699999809265137]"
1383,1731187744.258914,6,"[-1.011429786682129, 32.225616455078125, 2.8335022926330566, -0.24811427295207977, 14.800000190734863], [-1.0152465105056763, 32.31970977783203, 3.1414127349853516, -0.24811427295207977, 15.199999809265137], [0.0, 32.15379333496094, 5.435738563537598, -0.24811427295207977, 13.5], [-1.011429786682129, 32.10374450683594, 3.983534336090088, -0.12405713647603989, 14.199999809265137], [-2.0304930210113525, 32.227359771728516, 3.5689189434051514, -0.12405713647603989, 14.800000190734863], [-2.0381264686584473, 32.32221603393555, 3.812356948852539, -0.12405713647603989, 12.800000190734863]"
1384,1731187744.308914,6,"[-3.0342893600463867, 32.16340255737305, -1.962293267250061, -0.24811427295207977, 13.199999809265137], [-2.0304930210113525, 32.41559600830078, -0.7544363737106323, -0.24811427295207977, 14.300000190734863], [-3.057189702987671, 32.41636276245117, -1.8017774820327759, -0.24811427295207977, 13.0], [-3.0342893600463867, 32.12824630737305, 2.472005844116211, -0.12405713647603989, 13.699999809265137], [-3.0457396507263184, 32.23038864135742, 2.718190908432007, -0.12405713647603989, 15.5], [-3.057189702987671, 32.388118743896484, 2.2532272338867188, -0.12405713647603989, 14.600000381469727]"
1385,1731187744.358914,4,"[-1.011429786682129, 32.24113082885742, 2.6511175632476807, -0.24811427295207977, 14.300000190734863], [0.0, 32.214744567871094, 4.203933238983154, -0.24811427295207977, 15.5], [-1.0190632343292236, 32.4561653137207, 2.99539852142334, -0.24811427295207977, 14.300000190734863], [-1.0152465105056763, 31.966398239135742, 5.708022594451904, -0.12405713647603989, 13.600000381469727]"
1386,1731187744.408914,5,"[0.0, 32.246707916259766, 3.951295852661133, -0.37217140197753906, 12.899999618530273], [-2.015226125717163, 32.113800048828125, 2.0721046924591064, -0.24811427295207977, 13.899999618530273], [0.0, 31.973527908325195, 5.023495197296143, -0.24811427295207977, 16.5], [-1.0152465105056763, 32.13715744018555, 4.65137243270874, -0.24811427295207977, 16.899999618530273], [0.0, 31.902034759521484, 6.758236885070801, -0.24811427295207977, 15.100000381469727]"
1387,1731187744.458914,4,"[-1.0419634580612183, 33.08367919921875, 4.016069412231445, -0.24811427295207977, 12.800000190734863], [-1.038146734237671, 32.82328796386719, 5.016838550567627, -0.12405713647603989, 13.899999618530273], [-1.0419634580612183, 32.80234146118164, 5.887714862823486, -0.12405713647603989, 15.399999618530273], [-1.0457801818847656, 32.760643005371094, 6.749118328094482, -0.12405713647603989, 13.800000190734863]"
1388,1731187744.508914,0,[]
1389,1731187744.558914,1,"[-1.011429786682129, 32.285011291503906, 2.0486648082733154, -0.24811427295207977, 13.5]"
1390,1731187744.608914,8,"[-1.0076130628585815, 32.12678527832031, 2.550562858581543, -0.37217140197753906, 13.800000190734863], [0.0, 32.195560455322266, 3.3147833347320557, -0.37217140197753906, 14.899999618530273], [0.0, 32.33374786376953, 3.1609597206115723, -0.37217140197753906, 13.699999809265137], [-1.0076130628585815, 31.89341163635254, 4.630977630615234, -0.24811427295207977, 15.0], [-2.022859573364258, 32.138790130615234, 3.2478139400482178, -0.24811427295207977, 16.5], [-1.0152465105056763, 32.16061782836914, 4.486294269561768, -0.24811427295207977, 15.600000381469727], [-2.0839269161224365, 33.20252990722656, 2.234633207321167, -0.24811427295207977, 13.100000381469727], [-2.0915603637695312, 33.29883575439453, 2.5916852951049805, -0.24811427295207977, 12.699999809265137]"
1391,1731187744.658914,7,"[-1.011429786682129, 32.32859802246094, 1.1750856637954712, -0.37217140197753906, 14.699999809265137], [0.0, 32.373111724853516, 2.728471279144287, -0.37217140197753906, 14.0], [-2.015226125717163, 32.13051986694336, 1.7942769527435303, -0.24811427295207977, 15.600000381469727], [-2.022859573364258, 32.25199508666992, 1.805259346961975, -0.24811427295207977, 17.399999618530273], [-1.0152465105056763, 32.303619384765625, 3.302747964859009, -0.24811427295207977, 16.5], [-1.011429786682129, 31.934656143188477, 5.166900634765625, -0.12405713647603989, 14.5], [-1.0152465105056763, 31.98722267150879, 5.590141773223877, -0.12405713647603989, 13.5]"
1392,1731187744.708914,1,"[-2.0839269161224365, 32.886451721191406, 5.087512969970703, -0.24811427295207977, 13.300000190734863]"
1393,1731187744.758914,10,"[-1.038146734237671, 33.104244232177734, 2.5779869556427, -0.37217140197753906, 14.600000381469727], [0.0, 33.18722915649414, 3.2174878120422363, -0.37217140197753906, 14.600000381469727], [-2.015226125717163, 32.16667938232422, 0.9457448720932007, -0.24811427295207977, 14.5], [-2.022859573364258, 32.29182815551758, 0.8294835090637207, -0.24811427295207977, 16.0], [-2.068660259246826, 32.93241882324219, 2.5867857933044434, -0.24811427295207977, 13.100000381469727], [-1.038146734237671, 33.0097770690918, 3.59047532081604, -0.24811427295207977, 16.100000381469727], [-1.0419634580612183, 33.152957916259766, 3.397076368331909, -0.24811427295207977, 16.100000381469727], [0.0, 33.156803131103516, 4.531049728393555, -0.24811427295207977, 13.5], [-2.076293468475342, 32.89812469482422, 4.125171661376953, -0.12405713647603989, 14.800000190734863], [-1.0419634580612183, 32.94437789916992, 5.032554626464844, -0.12405713647603989, 14.199999809265137]"
1394,1731187744.808914,1,"[0.0, 31.914016723632812, 5.3886494636535645, -0.24811427295207977, 12.899999618530273]"
1395,1731187744.858914,1,"[-2.076293468475342, 33.11663818359375, 1.6099555492401123, -0.24811427295207977, 13.399999618530273]"
1396,1731187744.908914,7,"[0.0, 32.24061584472656, 2.8433334827423096, -0.37217140197753906, 15.199999809265137], [-2.022859573364258, 32.29689407348633, 0.6006304025650024, -0.37217140197753906, 15.199999809265137], [-1.0152465105056763, 32.44862365722656, 1.2324596643447876, -0.37217140197753906, 14.699999809265137], [-2.076293468475342, 33.06407928466797, 2.463768720626831, -0.24811427295207977, 13.0], [-3.1258902549743652, 33.15422439575195, 1.664523959159851, -0.24811427295207977, 13.699999809265137], [-3.1258902549743652, 33.02202224731445, 3.3940138816833496, -0.12405713647603989, 13.100000381469727], [-3.137340545654297, 33.09309387207031, 3.8611037731170654, -0.12405713647603989, 12.800000190734863]"
1397,1731187744.958914,4,"[-2.015226125717163, 32.085121154785156, 2.476816177368164, -0.37217140197753906, 14.699999809265137], [-1.011429786682129, 32.07587432861328, 4.202057361602783, -0.37217140197753906, 14.5], [-1.038146734237671, 33.01332473754883, 3.5577123165130615, -0.37217140197753906, 13.5], [-1.011429786682129, 31.648622512817383, 6.699535846710205, -0.24811427295207977, 13.100000381469727]"
1398,1731187745.008914,17,"[-2.0075926780700684, 32.013919830322266, 1.6935863494873047, -0.37217140197753906, 13.600000381469727], [-1.0076130628585815, 32.07582473754883, 3.1268150806427, -0.37217140197753906, 15.5], [-2.022859573364258, 32.213008880615234, 2.4025373458862305, -0.37217140197753906, 15.199999809265137], [-2.068660259246826, 33.00885772705078, 1.28493070602417, -0.37217140197753906, 14.5], [-2.076293468475342, 33.14900588989258, 0.6686239242553711, -0.37217140197753906, 14.199999809265137], [-2.0075926780700684, 31.969377517700195, 2.3912746906280518, -0.24811427295207977, 14.899999618530273], [-2.015226125717163, 32.06501007080078, 2.7248432636260986, -0.24811427295207977, 16.700000762939453], [-2.022859573364258, 32.1093864440918, 3.52667236328125, -0.24811427295207977, 16.100000381469727], [-2.0610268115997314, 32.82560348510742, 2.382631778717041, -0.24811427295207977, 14.199999809265137], [-1.034330129623413, 32.92642593383789, 3.2086870670318604, -0.24811427295207977, 17.799999237060547], [-1.038146734237671, 33.07225799560547, 2.9601848125457764, -0.24811427295207977, 18.200000762939453], [-1.0419634580612183, 33.224693298339844, 2.60356068611145, -0.24811427295207977, 15.600000381469727], [-2.015226125717163, 32.0275993347168, 3.134093999862671, -0.12405713647603989, 14.0], [-2.0610268115997314, 32.5788459777832, 4.670740604400635, -0.12405713647603989, 13.399999618530273], [-2.068660259246826, 32.77577590942383, 4.1211771965026855, -0.12405713647603989, 16.899999618530273], [-2.076293468475342, 32.9289665222168, 3.871283769607544, -0.12405713647603989, 17.5], [-1.0419634580612183, 33.015045166015625, 4.545923709869385, -0.12405713647603989, 16.0]"
1399,1731187745.058914,7,"[-2.0075926780700684, 32.05852127075195, 0.1022757813334465, -0.37217140197753906, 13.600000381469727], [-1.0076130628585815, 32.178977966308594, 1.774524450302124, -0.37217140197753906, 15.0], [-1.0037963390350342, 31.919347763061523, 3.4550530910491943, -0.24811427295207977, 16.399999618530273], [-2.015226125717163, 32.08580780029297, 2.467938184738159, -0.24811427295207977, 17.200000762939453], [-1.011429786682129, 32.114749908447266, 3.8938233852386475, -0.24811427295207977, 15.199999809265137], [-1.034330129623413, 32.60032653808594, 5.627065658569336, -0.24811427295207977, 15.0], [-1.038146734237671, 32.70691680908203, 5.72665548324585, -0.24811427295207977, 14.600000381469727]"
1400,1731187745.108914,0,[]
1401,1731187745.158914,2,"[0.0, 31.64600372314453, 5.506371974945068, -0.37217140197753906, 13.199999809265137], [-1.0076130628585815, 31.858301162719727, 4.866646766662598, -0.37217140197753906, 12.899999618530273]"
1402,1731187745.208914,5,"[-2.0075926780700684, 32.004234313964844, 1.8676717281341553, -0.37217140197753906, 15.600000381469727], [-1.0076130628585815, 32.06489562988281, 3.2369861602783203, -0.37217140197753906, 16.700000762939453], [-2.022859573364258, 32.22901153564453, 2.177387237548828, -0.37217140197753906, 15.5], [-1.0037963390350342, 31.560420989990234, 5.89253568649292, -0.24811427295207977, 13.600000381469727], [0.0, 31.473955154418945, 7.002930164337158, -0.24811427295207977, 14.5]"
1403,1731187745.258914,4,"[-1.0037963390350342, 32.047691345214844, 1.9306844472885132, -0.37217140197753906, 13.0], [-3.022839069366455, 32.086204528808594, -0.9943781495094299, -0.37217140197753906, 13.399999618530273], [-2.0075926780700684, 31.943716049194336, 2.7126123905181885, -0.24811427295207977, 14.399999618530273], [-3.022839069366455, 32.07814025878906, 1.2272807359695435, -0.24811427295207977, 14.100000381469727]"
1404,1731187745.308914,6,"[-1.0076130628585815, 32.135921478271484, 2.4327261447906494, -0.49622854590415955, 13.100000381469727], [-1.0037963390350342, 31.7803955078125, 4.5594401359558105, -0.37217140197753906, 13.899999618530273], [-1.0076130628585815, 31.834871292114258, 5.017626762390137, -0.37217140197753906, 15.699999809265137], [0.0, 31.740741729736328, 6.32987642288208, -0.37217140197753906, 15.100000381469727], [-3.1029903888702393, 32.93426513671875, -1.1047950983047485, -0.37217140197753906, 13.800000190734863], [-3.1144402027130127, 33.03111267089844, -1.6913293600082397, -0.37217140197753906, 13.300000190734863]"
1405,1731187745.358914,10,"[0.0, 32.00035858154297, 2.786864995956421, -0.37217140197753906, 13.100000381469727], [-1.0305134057998657, 32.804264068603516, 3.2036192417144775, -0.37217140197753906, 14.199999809265137], [-1.034330129623413, 32.87928771972656, 3.6602702140808105, -0.37217140197753906, 16.0], [-1.038146734237671, 32.894710540771484, 4.52492618560791, -0.37217140197753906, 15.0], [-0.9999796152114868, 31.713382720947266, 4.149655818939209, -0.24811427295207977, 13.300000190734863], [0.0, 31.694231033325195, 5.221632957458496, -0.24811427295207977, 15.699999809265137], [0.0, 31.84977149963379, 5.02423095703125, -0.24811427295207977, 15.699999809265137], [-2.0610268115997314, 32.659366607666016, 4.069749355316162, -0.24811427295207977, 15.600000381469727], [-1.034330129623413, 32.53654479980469, 5.9848313331604, -0.24811427295207977, 16.700000762939453], [0.0, 32.2613639831543, 7.925849437713623, -0.24811427295207977, 14.699999809265137]"
1406,1731187745.408914,16,"[-1.034330129623413, 32.98285675048828, 2.5644266605377197, -0.49622854590415955, 14.199999809265137], [-1.038146734237671, 33.04635238647461, 3.2365903854370117, -0.49622854590415955, 13.899999618530273], [-0.9999796152114868, 31.845701217651367, 2.9681010246276855, -0.37217140197753906, 12.800000190734863], [-2.0075926780700684, 32.052310943603516, 0.6392075419425964, -0.37217140197753906, 14.800000190734863], [-2.015226125717163, 32.180152893066406, 0.16596166789531708, -0.37217140197753906, 14.699999809265137], [-1.0266966819763184, 32.66707229614258, 3.3485655784606934, -0.37217140197753906, 12.699999809265137], [-1.0305134057998657, 32.76331329345703, 3.598344087600708, -0.37217140197753906, 15.199999809265137], [-1.034330129623413, 32.8425178527832, 3.9767048358917236, -0.37217140197753906, 16.600000381469727], [-1.038146734237671, 32.89292526245117, 4.5378828048706055, -0.37217140197753906, 16.0], [0.0, 32.823463439941406, 5.862135410308838, -0.37217140197753906, 13.800000190734863], [-2.0075926780700684, 31.828378677368164, 3.835825204849243, -0.24811427295207977, 13.100000381469727], [-2.015226125717163, 32.0374755859375, 3.0314629077911377, -0.24811427295207977, 13.0], [-1.0305134057998657, 32.57255172729492, 5.040998458862305, -0.24811427295207977, 15.699999809265137], [-1.034330129623413, 32.595298767089844, 5.656106948852539, -0.24811427295207977, 17.100000381469727], [-1.038146734237671, 32.626853942871094, 6.166449546813965, -0.24811427295207977, 16.200000762939453], [-1.0419634580612183, 32.62466812133789, 6.803650379180908, -0.24811427295207977, 13.899999618530273]"
1407,1731187745.458914,2,"[-1.034330129623413, 32.84611129760742, 3.946913242340088, -0.49622854590415955, 14.199999809265137], [-2.076293468475342, 32.980594635009766, 3.403524875640869, -0.49622854590415955, 13.199999809265137]"
1408,1731187745.508914,10,"[-0.9961628913879395, 31.716339111328125, 3.0394322872161865, -0.37217140197753906, 14.699999809265137], [-1.9999592304229736, 31.87076187133789, 2.0525693893432617, -0.37217140197753906, 18.700000762939453], [-2.0075926780700684, 31.970956802368164, 2.370067596435547, -0.37217140197753906, 20.5], [-2.015226125717163, 32.083431243896484, 2.4986319541931152, -0.37217140197753906, 20.200000762939453], [-2.022859573364258, 32.19626235961914, 2.617405414581299, -0.37217140197753906, 16.600000381469727], [-0.9961628913879395, 31.432573318481445, 5.211300849914551, -0.24811427295207977, 14.300000190734863], [-0.9999796152114868, 31.573488235473633, 5.106189250946045, -0.24811427295207977, 18.200000762939453], [-1.0037963390350342, 31.718416213989258, 4.972342014312744, -0.24811427295207977, 19.700000762939453], [-1.0076130628585815, 31.83957290649414, 4.987704277038574, -0.24811427295207977, 18.799999237060547], [-1.011429786682129, 31.970705032348633, 4.938925266265869, -0.24811427295207977, 14.5]"
1409,1731187745.558914,6,"[-1.9999592304229736, 31.893537521362305, 1.6615291833877563, -0.37217140197753906, 15.0], [-2.0075926780700684, 32.00027084350586, 1.934390902519226, -0.37217140197753906, 16.899999618530273], [-2.015226125717163, 32.092586517333984, 2.378159761428833, -0.37217140197753906, 16.899999618530273], [-1.011429786682129, 32.06253433227539, 4.30264949798584, -0.37217140197753906, 14.199999809265137], [-2.0075926780700684, 31.892536163330078, 3.259661912918091, -0.24811427295207977, 13.600000381469727], [-3.022839069366455, 31.958616256713867, 3.026578903198242, -0.24811427295207977, 13.899999618530273]"
1410,1731187745.608914,6,"[-2.99993896484375, 31.85797119140625, 0.16802386939525604, -0.37217140197753906, 14.800000190734863], [-2.0075926780700684, 32.01997756958008, 1.5748544931411743, -0.37217140197753906, 15.899999618530273], [-2.015226125717163, 32.02311706542969, 3.1795690059661865, -0.37217140197753906, 14.699999809265137], [-1.9999592304229736, 31.642316818237305, 4.3269219398498535, -0.24811427295207977, 14.699999809265137], [-2.0075926780700684, 31.751882553100586, 4.424618244171143, -0.24811427295207977, 15.600000381469727], [-2.015226125717163, 31.684730529785156, 5.627394199371338, -0.24811427295207977, 13.899999618530273]"
1411,1731187745.658914,0,[]
1412,1731187745.708914,4,"[-0.9999796152114868, 31.687665939331055, 4.341668605804443, -0.49622854590415955, 14.800000190734863], [0.0, 31.73908042907715, 4.941700458526611, -0.49622854590415955, 15.899999618530273], [-1.0037963390350342, 31.273359298706055, 7.263551712036133, -0.37217140197753906, 14.5], [-1.0076130628585815, 31.72252655029297, 5.684800624847412, -0.37217140197753906, 14.199999809265137]"
1413,1731187745.758914,10,"[0.0, 31.855554580688477, 3.030165672302246, -0.49622854590415955, 14.399999618530273], [-1.0037963390350342, 32.02677917480469, 2.251143217086792, -0.49622854590415955, 14.5], [-0.9961628913879395, 31.75020980834961, 2.6624081134796143, -0.37217140197753906, 16.399999618530273], [0.0, 31.666372299194336, 4.6042561531066895, -0.37217140197753906, 18.799999237060547], [0.0, 31.769739151000977, 4.740604877471924, -0.37217140197753906, 18.899999618530273], [-1.0076130628585815, 32.01162338256836, 3.7271268367767334, -0.37217140197753906, 15.5], [-0.9961628913879395, 31.480928421020508, 4.910745620727539, -0.24811427295207977, 16.0], [-0.9999796152114868, 31.538196563720703, 5.319815158843994, -0.24811427295207977, 18.5], [-1.0037963390350342, 31.56326675415039, 5.877269268035889, -0.24811427295207977, 18.600000381469727], [0.0, 31.368112564086914, 7.4627366065979, -0.24811427295207977, 15.399999618530273]"
1414,1731187745.808914,8,"[-0.9999796152114868, 31.913105010986328, 2.124150514602661, -0.37217140197753906, 14.699999809265137], [-1.0037963390350342, 32.05126953125, 1.8703871965408325, -0.37217140197753906, 15.399999618530273], [-1.0076130628585815, 32.150997161865234, 2.2246594429016113, -0.37217140197753906, 14.0], [-1.0266966819763184, 32.60126495361328, 3.9380273818969727, -0.37217140197753906, 13.5], [-1.992325782775879, 31.68125343322754, 2.9129791259765625, -0.24811427295207977, 13.0], [-0.9999796152114868, 31.815641403198242, 3.2746434211730957, -0.24811427295207977, 15.699999809265137], [-1.0037963390350342, 31.957557678222656, 3.081650972366333, -0.24811427295207977, 16.200000762939453], [-1.0076130628585815, 32.04997253417969, 3.3815505504608154, -0.24811427295207977, 14.600000381469727]"
1415,1731187745.858914,2,"[-1.0266966819763184, 32.50492858886719, 4.666929721832275, -0.49622854590415955, 13.600000381469727], [0.0, 32.37406539916992, 6.2741241455078125, -0.49622854590415955, 13.800000190734863]"
1416,1731187745.908914,8,"[-1.0266966819763184, 32.77945327758789, 1.96419095993042, -0.49622854590415955, 14.699999809265137], [-1.0305134057998657, 32.89085388183594, 2.1388349533081055, -0.49622854590415955, 14.399999618530273], [-0.9961628913879395, 31.730663299560547, 2.8860549926757812, -0.37217140197753906, 13.100000381469727], [0.0, 31.75617790222168, 3.937437057495117, -0.37217140197753906, 13.800000190734863], [-1.022879958152771, 32.541831970214844, 3.372987747192383, -0.37217140197753906, 14.199999809265137], [-1.0266966819763184, 32.673343658447266, 3.2868292331695557, -0.37217140197753906, 15.800000190734863], [-1.0305134057998657, 32.789695739746094, 3.349440336227417, -0.37217140197753906, 15.399999618530273], [-2.068660259246826, 32.944610595703125, 2.426577568054199, -0.37217140197753906, 13.100000381469727]"
1417,1731187745.958914,0,[]
1418,1731187746.008914,7,"[-1.992325782775879, 31.449861526489258, 4.805572032928467, -0.49622854590415955, 14.5], [-0.9999796152114868, 31.546754837036133, 5.268829822540283, -0.49622854590415955, 15.399999618530273], [-1.0037963390350342, 31.703428268432617, 5.0670166015625, -0.49622854590415955, 13.600000381469727], [-1.992325782775879, 31.16987419128418, 6.37387228012085, -0.37217140197753906, 15.699999809265137], [-1.9999592304229736, 31.31375503540039, 6.277512073516846, -0.37217140197753906, 17.0], [-2.0075926780700684, 31.50260353088379, 5.945187568664551, -0.37217140197753906, 15.899999618530273], [-1.9999592304229736, 31.76146697998047, 3.341792106628418, -0.24811427295207977, 14.100000381469727]"
